id_atto;tool;source_format;source_file;order;page;label_raw;role_norm;text;bbox;procedural_stop_pos;stop_detected;marker_detected;is_noise
atto_18;docling;markdown;atto_18.md;41;;paragraph;text;"DATO ATTO che in A&amp;T 2000 S.p.A. vige un sistema di controllo analogo congiunto regolato secondo specifiche disposizioni statutarie e apposita Convenzione stipulata fra gli Enti soci;";;;;DATO_ATTO;False
atto_18;docling;markdown;atto_18.md;43;;paragraph;text;"VISTO il c. 5 dell'art. 19 del D. Lgs. n. 175/2016 in base al quale Le amministrazioni pubbliche socie fissano, con propri provvedimenti, obiettivi specifici, annuali e pluriennali, sul complesso delle spese di funzionamento, ivi comprese quelle per il personale, delle società controllate, anche attraverso il contenimento degli oneri contrattuali e delle assunzioni di personale e TENUTO CONTO di quanto STABILITO all'articolo 25, ovvero delle eventuali disposizioni che stabiliscono, a loro carico, divieti o limitazioni alle assunzioni di personale, tenendo CONTO del settore in cui ciascun soggetto opera;";;;;VISTO;False
atto_18;docling;markdown;atto_18.md;45;;paragraph;text;"DATO ATTO che gli elementi relativi alle spese di funzionamento della società e del personale sono state inseriti nel budget per l'anno 2026, che è stato adottato dal Consiglio di Amministrazione di A&amp;T 2000 S.p.A. ed approvato da parte del Coordinamento dei soci per il 'Controllo Analogo congiunto' e dell'Assemblea dei Soci di A&amp;T 2000 S.p.A. nelle sedute del 10.03.2026;";;;;DATO_ATTO;False
atto_18;docling;markdown;atto_18.md;47;;paragraph;text;"ATTESO che A&amp;T 2000 S.p.A. è chiamata a perseguire il costante efficientamento organizzativo e l'ottimizzazione dei suoi costi di funzionamento per l'erogazione dei servizi affidati dall'AUSIR e regolati dalle disposizioni dell'ARERA;";;;;ATTESO;False
atto_18;docling;markdown;atto_18.md;49;;paragraph;text;"DATO ATTO che la spesa sostenuta dalla società per le spese di funzionamento dell'organo amministrativo rispetta le disposizioni di cui all'art. 4, comma 4, del Decreto Legge 95/2012;";;;;DATO_ATTO;False
atto_18;docling;markdown;atto_18.md;51;;paragraph;text;"VISTO il documento adottato dal C.d.A. di A&amp;T 2000 S.p.A. denominato 'OBIETTIVI SULLE SPESE DI FUNZIONAMENTO E DEL PERSONALE DELLA SOCIETA' IN HOUSE A&amp;T 2000 S.p.A. AI SENSI DELL'ART. 19 DEL D.LGS. 175/2016 - ANNO 2026 - ELEMENTI RELATIVI AI COSTI E ALLA POLITICA DEL PERSONALE', allegato parte integrante e contestuale del presente provvedimento, in cui sono contenuti gli elementi utili per la fissazione di tali obiettivi, relativi in particolare ai costi e alla politica del personale della Società;";;;;VISTO;False
atto_18;docling;markdown;atto_18.md;53;;paragraph;text;"DATO ATTO che il documento in parola è stato approvato da parte del Coordinamento dei soci per il 'Controllo Analogo congiunto' e dell'Assemblea dei Soci di A&amp;T 2000 S.p.A. nelle sedute del 10.03.2026, che hanno fissato e fatto propri gli obiettivi ed elementi di gestione ivi INDIVIDUATI relativamente al contenimento dei costi di funzionamento ed in particolare delle spese per il personale della società A&amp;T 2000 S.p.A., dando ATTO che gli obiettivi in parola saranno recepiti da parte degli organi competenti degli Enti Soci mediante propri provvedimenti come previsto dall'art. 19, comma 5, del D.Lgs. 175/2016;";;;;DATO_ATTO;False
atto_18;docling;markdown;atto_18.md;55;;paragraph;text;"RITENUTO che la politica del personale ivi descritta, accompagnata da un'oculata gestione del contratto integrativo aziendale, individui in maniera compiuta ed esauriente gli obiettivi e gli indicatori atti a perseguire le strategie aziendali nell'anno 2026, con il mantenimento da parte di A&amp;T 2000 S.p.A. dell'obiettivo del contenimento dei costi del personale al netto delle dinamiche salariali indotte dal CCNL;";;;;RITENUTO;False
atto_18;docling;markdown;atto_18.md;57;;paragraph;text;"CONSIDERATO che la dotazione organica del personale ivi indicata, dal punto di VISTA numerico, potrà subire variazioni dovute a cessazioni dal rapporto, sostituzioni temporanee per eventi quali maternità, malattia o infortunio, attivazione o ampliamento dei servizi affidati e conseguente rafforzamento delle strutture organizzative, incluse le attività d'ufficio, rese necessarie dall'incremento dei volumi operativi o dall'estensione delle funzioni aziendali, garantendo in ogni caso tutti i principi di contenimento dei costi previsti;";;;;CONSIDERATO;False
atto_18;docling;markdown;atto_18.md;59;;paragraph;text;"ATTESO che il presente ATTO rientra tra i provvedimenti soggetti a pubblicazione sul sito internet istituzionale sia della società che delle pubbliche amministrazioni socie, ai sensi dell'art. 19, c. 7, del D. Lgs. n. 175/2016;";;;;ATTESO;False
atto_18;docling;markdown;atto_18.md;61;;paragraph;text;"RITENUTO che l'ATTO di indirizzo suddetto in Allegato 1 possa essere di competenza degli organi esecutivi (Giunte Comunali/Provinciale, Ufficio Presidenza U.T.I.), in quanto si tratta di indicazioni operative e non di indirizzi istituzionali generali che rientrino nelle competenze esclusive dei Consigli ex art. 42, c. 2, lettera e) D.Lgs. 267/2000 (partecipazione a società di capitali, organizzazione di pubblici servizi, concessione di pubblici servizi);";;;;RITENUTO;False
atto_18;docling;markdown;atto_18.md;63;;paragraph;text;"ACQUISITI favorevolmente i pareri resi ai sensi dell'art.49 del D. Lgs. 267/2000 e s.m.i.;";;;;ACQUISITO;False
atto_18;docling;markdown;atto_18.md;65;;heading;heading;PROPONE;;;;;False
atto_18;docling;markdown;atto_18.md;67;;list_item;list_item;"Di approvare le PREMESSE, che costituiscono parte integrante della presente deliberazione;";;;;;False
atto_18;docling;markdown;atto_18.md;68;;list_item;list_item;"Di approvare il documento denominato 'OBIETTIVI SULLE SPESE DI FUNZIONAMENTO E DEL PERSONALE DELLA SOCIETA' IN HOUSE A&amp;T 2000 S.p.A. AI SENSI DELL'ART. 19 DEL D.LGS. 175/2016 - ANNO 2026 - ELEMENTI RELATIVI AI COSTI E ALLA POLITICA DEL PERSONALE', allegato parte integrante e contestuale del presente provvedimento;";;;;;False
atto_18;docling;markdown;atto_18.md;69;;list_item;list_item;"Di fissare e fare propri gli obiettivi ed elementi di gestione INDIVIDUATI nel documento innanzi approvato relativamente al contenimento dei costi di funzionamento, ed in particolare delle spese per il personale della società A&amp;T 2000 S.p.A., ai sensi del c. 5 dell'art. 19 del D. Lgs. n. 175/2016 per l'anno 2026;";;;;;False
atto_18;docling;markdown;atto_18.md;70;;list_item;list_item;"Di disporre la pubblicazione del presente provvedimento sul sito istituzionale del Comune;";;;;;False
atto_18;docling;markdown;atto_18.md;71;;list_item;list_item;"Di inviare il presente provvedimento ad A&amp;T 2000 S.p.A. ai fini del relativo recepimento e dell'assolvimento degli obblighi di pubblicazione;";;;;;False
atto_18;docling;markdown;atto_18.md;72;;list_item;list_item;Di dichiarare la presente DELIBERA immediatamente eseguibile, ai sensi dell'art. 1, c. 19, della L.R. 21/2003, come sostituito dall'art. 17 della L.R. 17/2004.;;;;;False
atto_18;docling;markdown;atto_18.md;74;;heading;heading;LA GIUNTA COMUNALE;;;;;False
atto_18;docling;markdown;atto_18.md;76;;paragraph;text;"VISTA la suesposta proposta di deliberazione;";;;;VISTO;False
atto_18;docling;markdown;atto_18.md;78;;paragraph;text;"VISTO che sulla stessa sono stati espressi i pareri di cui al D. Lgs. 267/2000;";;;;VISTO;False
atto_18;docling;markdown;atto_18.md;80;;paragraph;text;"RIUNITO l'organo collegiale nelle forme sopra descritte con l'assistenza del segretario comunale in ossequio all'art. 97 TUEL;";;;;;False
atto_18;docling;markdown;atto_18.md;82;;paragraph;text;"VISTO l'art. 1 comma 20 bis della L.R. n. 21 del 11.12.2003 in materia di pubblicazione delle deliberazioni degli enti locali;";;;;VISTO;False
atto_18;docling;markdown;atto_18.md;84;;paragraph;text;"Con voti favorevoli unanimi espressi nei modi e nelle forme di Legge;";;0.0;;;False
atto_18;docling;markdown;atto_18.md;86;;heading;heading;DELIBERA;;;DELIBERA;DELIBERA;False
atto_18;docling;markdown;atto_18.md;88;;list_item;list_item;"di accogliere la superiore proposta ed in conseguenza di adottare il presente ATTO con la narrativa, la motivazione ed il dispositivo di cui alla proposta stessa, che qui si intende integralmente trascritta;";;;;;False
atto_18;docling;markdown;atto_18.md;89;;list_item;list_item;di dichiarare, VISTA l'urgenza di procedere, con voti unanimi resi ed ACCERTATI con separata votazione, il presente ATTO immediatamente esecutivo ai sensi art. 1, c. 19, L.R. 21/2003, come sostituito dall'art. 17 della L.R. 17/2004.;;;;;False
atto_18;docling;markdown;atto_18.md;91;;heading;heading;PARERE DI REGOLARITÁ TECNICA;;;;;False
atto_18;docling;markdown;atto_18.md;93;;paragraph;text;Con riferimento all'art. 49, comma 1° del D.Lgs.n. 267/2000 del T.U.EE.LL., è stato espresso parere favorevole alla regolarità tecnica sulla proposta di deliberazione in oggetto da DOTT.SSA MARTINA NOBILE in DATA 17 marzo 2026.;;;;;False
atto_18;docling;markdown;atto_18.md;95;;heading;heading;PARERE DI REGOLARITÁ CONTABILE;;;;;False
atto_18;docling;markdown;atto_18.md;97;;paragraph;text;Con riferimento all'art. 49, comma 1° del D.Lgs.n. 267/2000 del T.U.EE.LL., è stato espresso parere favorevole alla regolarità contabile sulla proposta di deliberazione in oggetto da DOTT.SSA MARIACRISTINA VIRGILIO in DATA 18 marzo 2026.;;;;;False
atto_18;docling;markdown;atto_18.md;99;;paragraph;text;Letto, confermato e sottoscritto,;;;;;True
atto_18;docling;markdown;atto_18.md;101;;heading;heading;Il Presidente F.to Basaldella dott. Enrico;;;;;False
atto_18;docling;markdown;atto_18.md;103;;paragraph;text;Il Segretario F.to Stanig dott.ssa Eva;;;;;False
atto_18;docling;markdown;atto_18.md;105;;heading;heading;ATTESTAZIONE DI PUBBLICAZIONE;;;;ATTESTA;False
atto_18;docling;markdown;atto_18.md;107;;paragraph;text;Si ATTESTA che la presente deliberazione viene pubblicata all'Albo pretorio on line dal 03/04/2026 al 18/04/2026 per quindici giorni consecutivi, ai sensi della L.R. n. 21/2003 e successive modificazioni.;;;;ATTESTA;False
atto_18;docling;markdown;atto_18.md;109;;paragraph;text;Comune di Moimacco, lì 03/04/2026;;;;;False
atto_18;docling;markdown;atto_18.md;111;;paragraph;text;Il Responsabile della Pubblicazione F.to dott.ssa Romina Cencig;;;;;False
atto_18;docling;markdown;atto_18.md;113;;heading;heading;ATTESTATO DI ESECUTIVITA';;;;ATTESTA;False
atto_18;docling;markdown;atto_18.md;115;;paragraph;text;La presente deliberazione è divenuta esecutiva il giorno 31/03/2026, poiché dichiarata immediatamente esecutiva (art. 1, comma 19 della L.R. 11/12/2003 n. 21 come modificato dall'art. 17 della L.R. 24/05/2004 n. 17).;;;;;False
atto_18;docling;markdown;atto_18.md;117;;paragraph;text;Comune di Moimacco, lì 03/04/2026;;;;;False
atto_18;docling;markdown;atto_18.md;119;;paragraph;text;Il Responsabile dell'esecutività F.to dott.ssa Romina Cencig;;;;;False
atto_18;docling;markdown;atto_18.md;121;;paragraph;text;Copia conforme all'originale, in carta libera ad uso amministrativo.;;;;;False
atto_18;docling;markdown;atto_18.md;123;;paragraph;text;Lì 03/04/2026;;;;;False
atto_18;docling;markdown;atto_18.md;125;;paragraph;text;Il Responsabile del Procedimento dott.ssa Romina Cencig;;;;;False
atto_19;docling;markdown;atto_19.md;1;;paragraph;text;<!-- image -->;;;;;False
atto_19;docling;markdown;atto_19.md;3;;paragraph;text;COPIA;;;;;False
atto_19;docling;markdown;atto_19.md;5;;heading;heading;COMUNE DI MOIMACCO;;;;;False
atto_19;docling;markdown;atto_19.md;7;;paragraph;text;Provincia di Udine;;;;;False
atto_19;docling;markdown;atto_19.md;9;;paragraph;text;\_\_\_\_\_\_\_\_\_\_;;;;;False
atto_19;docling;markdown;atto_19.md;11;;heading;heading;VERBALE DI DELIBERAZIONE DEL CONSIGLIO COMUNALE;;;;;False
atto_19;docling;markdown;atto_19.md;13;;paragraph;text;\_\_\_\_\_\_\_\_\_\_;;;;;False
atto_19;docling;markdown;atto_19.md;15;;paragraph;text;ANNO 2025;;;;;False
atto_19;docling;markdown;atto_19.md;17;;paragraph;text;N. 8 del Reg. Delibere;;;;;False
atto_19;docling;markdown;atto_19.md;19;;paragraph;text;"OGGETTO: OBIETTIVI SULLE SPESE DI FUNZIONAMENTO E DEL PERSONALE DELLA SOCIETA' IN HOUSE A&amp;T 2000 S.P.A. AI SENSI DELL'ART. 19 DEL D.LGS. 175/2016 - ANNO 2025.";;;;;False
atto_19;docling;markdown;atto_19.md;21;;paragraph;text;L'anno 2025, il giorno 23 del mese di Aprile alle ore 19:11 nella sala consigliare si è riunito il Consiglio Comunale. Fatto l'appello nominale risultano:;;;;;False
atto_19;docling;markdown;atto_19.md;23;;table;table;| | | Presente/Assente |;;;;;True
atto_19;docling;markdown;atto_19.md;24;;table;table;|-------------------------|-------------|--------------------|;;;;;True
atto_19;docling;markdown;atto_19.md;25;;table;table;| dott. Basaldella Enrico | Sindaco | Presente |;;;;;True
atto_19;docling;markdown;atto_19.md;26;;table;table;| Basaldella Rodolfo | Consigliere | Presente |;;;;;True
atto_19;docling;markdown;atto_19.md;27;;table;table;| Bassetti Franca | Consigliere | Presente |;;;;;True
atto_19;docling;markdown;atto_19.md;28;;table;table;| Bevilacqua Paolo | Consigliere | Presente |;;;;;True
atto_19;docling;markdown;atto_19.md;29;;table;table;| Causero Tiziano | Consigliere | Presente |;;;;;True
atto_19;docling;markdown;atto_19.md;30;;table;table;| Cotterli Ada | Consigliere | Presente |;;;;;True
atto_19;docling;markdown;atto_19.md;31;;table;table;| De Puppi Caterina | Consigliere | Assente |;;;;;True
atto_19;docling;markdown;atto_19.md;32;;table;table;| Fanna Marco | Consigliere | Presente |;;;;;True
atto_19;docling;markdown;atto_19.md;33;;table;table;| Ferro Laura | Consigliere | Presente |;;;;;True
atto_19;docling;markdown;atto_19.md;34;;table;table;| Grosso Gabriele | Consigliere | Presente |;;;;;True
atto_19;docling;markdown;atto_19.md;35;;table;table;| Lavarone Roberto | Consigliere | Presente |;;;;;True
atto_19;docling;markdown;atto_19.md;36;;table;table;| Rosati Alberto | Consigliere | Presente |;;;;;True
atto_19;docling;markdown;atto_19.md;37;;table;table;| Simoncig Davide | Consigliere | Presente |;;;;;True
atto_19;docling;markdown;atto_19.md;39;;paragraph;text;Assiste il Segretario Stanig dott.ssa Eva.;;;;;False
atto_19;docling;markdown;atto_19.md;41;;paragraph;text;Constatato il numero degli intervenuti, assume la presidenza il Sig. Basaldella dott. Enrico nella sua qualità di Sindaco, espone gli oggetti iscritti all'ordine del giorno e dichiara aperta la discussione per la trattazione dell'argomento indicato in oggetto.;;;;;False
atto_19;docling;markdown;atto_19.md;43;;paragraph;text;"OGGETTO: OBIETTIVI SULLE SPESE DI FUNZIONAMENTO E DEL PERSONALE DELLA SOCIETA' IN HOUSE A&amp;T 2000 S.p.A. AI SENSI DELL'ART. 19 DEL D.LGS. 175/2016 ANNO 2025.";;;;;False
atto_19;docling;markdown;atto_19.md;45;;heading;heading;Proposta di DELIBERA del Consiglio Comunale;;;;;False
atto_19;docling;markdown;atto_19.md;47;;paragraph;text;"PREMESSO che A&amp;T 2000 S.p.A. è una società a controllo pubblico affidataria in house del servizio di gestione integrata dei rifiuti urbani nel territorio di 79 comuni del Friuli Venezia Giulia, tra cui il Comune di Moimacco per effetto della Deliberazione n. 37/19 dd. 02.10.2019 dell'Assemblea Regionale D'Ambito di AUSIR;";;;;PREMESSO;False
atto_19;docling;markdown;atto_19.md;49;;paragraph;text;"DATO ATTO che in A&amp;T 2000 S.p.A. vige un sistema di controllo analogo congiunto regolato secondo specifiche disposizioni statutarie e apposita Convenzione stipulata fra gli Enti soci;";;;;DATO_ATTO;False
atto_19;docling;markdown;atto_19.md;51;;paragraph;text;"VISTO il c. 5 dell'art. 19 del D. Lgs. n. 175/2016 in base al quale Le amministrazioni pubbliche socie fissano, con propri provvedimenti, obiettivi specifici, annuali e pluriennali, sul complesso delle spese di funzionamento, ivi comprese quelle per il personale, delle società controllate, anche attraverso il contenimento degli oneri contrattuali e delle assunzioni di personale e TENUTO CONTO di quanto STABILITO all'articolo 25, ovvero delle eventuali disposizioni che stabiliscono, a loro carico, divieti o limitazioni alle assunzioni di personale, tenendo CONTO del settore in cui ciascun soggetto opera;";;;;VISTO;False
atto_19;docling;markdown;atto_19.md;53;;paragraph;text;"DATO ATTO che gli elementi relativi alle spese di funzionamento della società e del personale sono state inseriti nel budget per l'anno 2025, che è stato adottato dal Consiglio di Amministrazione, sottoposto all'analisi della Commissione per il 'Controllo Analogo congiunto' e approvato da parte del Coordinamento dei soci per il 'Controllo Analogo congiunto' e dell'Assemblea dei Soci di A&amp;T 2000 S.p.A. nelle sedute del 28.01.2025;";;;;DATO_ATTO;False
atto_19;docling;markdown;atto_19.md;55;;paragraph;text;"ATTESO che A&amp;T 2000 S.p.A. è chiamata a perseguire il costante efficientamento organizzativo e l'ottimizzazione dei suoi costi di funzionamento per l'erogazione dei servizi affidati dall'AUSIR e regolati dalle disposizioni dell'ARERA;";;;;ATTESO;False
atto_19;docling;markdown;atto_19.md;57;;paragraph;text;"DATO ATTO che la spesa sostenuta dalla società per le spese di funzionamento dell'organo amministrativo rispetta le disposizioni di cui all'art. 4, comma 4, del Decreto Legge 95/2012;";;;;DATO_ATTO;False
atto_19;docling;markdown;atto_19.md;59;;paragraph;text;"VISTO il documento denominato 'OBIETTIVI SULLE SPESE DI FUNZIONAMENTO E DEL PERSONALE DELLA SOCIETA' IN HOUSE A&amp;T 2000 S.p.A. AI SENSI DELL'ART. 19 DEL D.LGS. 175/2016 - ANNO 2025 - ELEMENTI RELATIVI AI COSTI E ALLA POLITICA DEL PERSONALE', allegato parte integrante e contestuale del presente provvedimento, adottato dal C.d.A. di A&amp;T 2000 S.p.A., in cui sono contenuti gli elementi utili per la fissazione di tali obiettivi, relativi in particolare ai costi e alla politica del personale della Società;";;;;VISTO;False
atto_19;docling;markdown;atto_19.md;61;;paragraph;text;"RITENUTO che la politica del personale ivi descritta, accompagnata da un'oculata gestione del contratto integrativo aziendale, individui in maniera compiuta ed esauriente gli obiettivi e gli indicatori atti a perseguire le strategie aziendali nell'anno 2025, con il mantenimento da parte di A&amp;T 2000 S.p.A. dell'obiettivo del contenimento dei costi del personale al netto delle dinamiche salariali indotte dal CCNL;";;;;RITENUTO;False
atto_19;docling;markdown;atto_19.md;63;;paragraph;text;"CONSIDERATO che la dotazione organica del personale ivi indicata, dal punto di VISTA numerico, potrà subire variazioni dovute ad eventuali uscite dall'azienda per quiescenza o ad eventuali necessità di sostituzioni anche temporanee per eventi quali maternità, malattia o infortunio, garantendo in ogni caso tutti i principi di contenimento dei costi previsti;";;;;CONSIDERATO;False
atto_19;docling;markdown;atto_19.md;65;;paragraph;text;"DATO ATTO che gli elementi ed obiettivi innanzi RICHIAMATI potrebbero richiedere eventuali modifiche ed integrazioni in presenza di significative azioni di riorganizzazione o modifica operativa dei servizi resi da A&amp;T 2000 S.p.A. o di future variazioni aziendali e societarie;";;;;DATO_ATTO;False
atto_19;docling;markdown;atto_19.md;67;;paragraph;text;"ATTESO che il presente ATTO rientra tra i provvedimenti soggetti a pubblicazione sul sito internet istituzionale sia della società che delle pubbliche amministrazioni socie, ai sensi dell'art. 19, c. 7, del D. Lgs. n. 175/2016;";;;;ATTESO;False
atto_19;docling;markdown;atto_19.md;69;;heading;heading;PROPONE;;;;;False
atto_19;docling;markdown;atto_19.md;71;;paragraph;text;"1) di approvare le PREMESSE, che costituiscono parte integrante della presente deliberazione;";;;;;False
atto_19;docling;markdown;atto_19.md;73;;paragraph;text;"2) di approvare il documento denominato 'OBIETTIVI SULLE SPESE DI FUNZIONAMENTO E DEL PERSONALE DELLA SOCIETA' IN HOUSE A&amp;T 2000 S.p.A. AI SENSI DELL'ART. 19 DEL D.LGS. 175/2016 - ANNO 2025 - ELEMENTI RELATIVI AI COSTI E ALLA POLITICA DEL PERSONALE', allegato parte integrante e contestuale del presente provvedimento;";;;;;False
atto_19;docling;markdown;atto_19.md;75;;paragraph;text;"3) di fissare e fare propri gli obiettivi ed elementi di gestione INDIVIDUATI nel documento innanzi approvato relativamente al contenimento dei costi di funzionamento, ed in particolare delle spese per il personale della società A&amp;T 2000 S.p.A., ai sensi del c. 5 dell'art. 19 del D. Lgs. n. 175/2016 per l'anno 2025;";;;;;False
atto_19;docling;markdown;atto_19.md;77;;paragraph;text;"4) di dare ATTO che i suddetti obiettivi ed elementi di gestione potranno essere oggetto di successiva revisione in presenza di significative azioni di riorganizzazione o modifica operativa dei servizi resi da A&amp;T 2000 S.p.A. o di future variazioni aziendali e societarie;";;;;;False
atto_19;docling;markdown;atto_19.md;79;;paragraph;text;"5) di disporre la pubblicazione del presente provvedimento sul sito istituzionale del Comune;";;;;;False
atto_19;docling;markdown;atto_19.md;81;;paragraph;text;"6) di inviare il presente provvedimento ad A&amp;T 2000 S.p.A. ai fini del relativo recepimento e dell'assolvimento degli obblighi di pubblicazione;";;;;;False
atto_19;docling;markdown;atto_19.md;83;;paragraph;text;7) di dichiarare la presente DELIBERA immediatamente eseguibile, ai sensi art. 1, c. 19, L.R. 21/2003, come sostituito dall'art. 17 della L.R. 17/2004.;;;;;False
atto_19;docling;markdown;atto_19.md;85;;heading;heading;IL CONSIGLIO COMUNALE;;;;;False
atto_19;docling;markdown;atto_19.md;87;;paragraph;text;"VISTA la suesposta proposta di deliberazione;";;;;VISTO;False
atto_19;docling;markdown;atto_19.md;89;;paragraph;text;"VISTO che sulla stessa sono stati espressi i pareri di cui al D. Lgs. 267/2000;";;;;VISTO;False
atto_19;docling;markdown;atto_19.md;91;;paragraph;text;"RIUNITO l'organo collegiale nelle forme sopra descritte con l'assistenza del segretario comunale in ossequio all'art. 97 TUEL;";;;;;False
atto_19;docling;markdown;atto_19.md;93;;paragraph;text;"VISTO l'art. 1 comma 20 bis della L.R. n. 21 del 11.12.2003 in materia di pubblicazione delle deliberazioni degli enti locali;";;;;VISTO;False
atto_19;docling;markdown;atto_19.md;95;;paragraph;text;"Il Sindaco prende la parola: è un ATTO dovuto in base al Testo Unico sulle partecipate; anche le società partecipate sono TENUTE a contenere le spese di personale, redigendo annualmente il presente ATTO che va approvato dalle singole amministrazioni.";;;;;False
atto_19;docling;markdown;atto_19.md;97;;paragraph;text;"DATO ATTO che gli interventi sono registrati su supporto informatico depositato presso la segreteria che costituisce, ex art. 22, L. n. 241/1990 e s.m.i., documentazione a comprova della discussione ai sensi dell'art. 44 del Regolamento del Consiglio Comunale;";;;;DATO_ATTO;False
atto_19;docling;markdown;atto_19.md;99;;paragraph;text;UDITA quindi la proposta del Presidente, si procede a votazione sull'argomento in esame.;;;;;False
atto_19;docling;markdown;atto_19.md;101;;paragraph;text;Procedutosi a votazione nei modi e nelle forme previste dalla legge, si ottiene il seguente risultato: Voti favorevoli: 12 unanimità Voti contrari:Astenuti: -;;;;;False
atto_19;docling;markdown;atto_19.md;103;;paragraph;text;pertanto, in esito alla suddetta votazione;;;;;False
atto_19;docling;markdown;atto_19.md;105;;paragraph;text;con voti resi ed ACCERTATI nelle forme di legge;;;;;False
atto_19;docling;markdown;atto_19.md;107;;heading;heading;DELIBERA;;;DELIBERA;DELIBERA;False
atto_19;docling;markdown;atto_19.md;109;;list_item;list_item;"di accogliere la superiore proposta ed in conseguenza di adottare il presente ATTO con la narrativa, la motivazione ed il dispositivo di cui alla proposta stessa, che qui si intende integralmente trascritta;";;;;;False
atto_19;docling;markdown;atto_19.md;110;;list_item;list_item;di dichiarare, VISTA l'urgenza di procedere, con voti unanimi resi ed ACCERTATI con separata votazione (voti favorevoli 12, voti contrari -, astenuti - ), il presente ATTO immediatamente esecutivo ai sensi art. 1, c. 19, L.R. 21/2003, come sostituito dall'art. 17 della L.R. 17/2004.;;;;;False
atto_19;docling;markdown;atto_19.md;112;;heading;heading;PARERE DI REGOLARITÁ TECNICA;;;;;False
atto_19;docling;markdown;atto_19.md;114;;paragraph;text;Con riferimento all'art. 49, comma 1° del D.Lgs.n. 267/2000 del T.U.EE.LL., è stato espresso parere favorevole alla regolarità tecnica sulla proposta di deliberazione in oggetto da DOTT.SSA MARTINA NOBILE in DATA 24 febbraio 2025.;;;;;False
atto_19;docling;markdown;atto_19.md;116;;heading;heading;PARERE DI REGOLARITÁ CONTABILE;;;;;False
atto_19;docling;markdown;atto_19.md;118;;paragraph;text;Con riferimento all'art. 49, comma 1° del D.Lgs.n. 267/2000 del T.U.EE.LL., è stato espresso parere favorevole alla regolarità contabile sulla proposta di deliberazione in oggetto da DOTT.SSA MARIACRISTINA VIRGILIO in DATA 24 febbraio 2025.;;;;;False
atto_19;docling;markdown;atto_19.md;120;;heading;heading;Il Presidente F.to Basaldella dott. Enrico;;;;;False
atto_19;docling;markdown;atto_19.md;122;;heading;heading;Il Segretario F.to Stanig dott.ssa Eva;;;;;False
atto_19;docling;markdown;atto_19.md;124;;heading;heading;ATTESTAZIONE DI PUBBLICAZIONE;;;;ATTESTA;False
atto_19;docling;markdown;atto_19.md;126;;paragraph;text;Si ATTESTA che la presente deliberazione viene pubblicata all'Albo pretorio on line dal 28/04/2025 al 13/05/2025 per quindici giorni consecutivi, ai sensi della L.R. n. 21/2003 e successive modificazioni.;;;;ATTESTA;False
atto_19;docling;markdown;atto_19.md;128;;paragraph;text;Comune di Moimacco, lì 28/04/2025;;;;;False
atto_19;docling;markdown;atto_19.md;130;;paragraph;text;La Responsabile della Pubblicazione F.to dott.ssa Martina Nobile;;;;;False
atto_19;docling;markdown;atto_19.md;132;;heading;heading;ATTESTATO DI ESECUTIVITA';;;;ATTESTA;False
atto_19;docling;markdown;atto_19.md;134;;paragraph;text;La presente deliberazione è divenuta esecutiva il giorno 23/04/2025, poiché dichiarata immediatamente esecutiva (art. 1, comma 19 della L.R. 11/12/2003 n. 21 come modificato dall'art. 17 della L.R. 24/05/2004 n. 17).;;;;;False
atto_19;docling;markdown;atto_19.md;136;;paragraph;text;Lì 28/04/2025;;;;;False
atto_19;docling;markdown;atto_19.md;138;;paragraph;text;La Responsabile dell'esecutività F.to dott.ssa Martina Nobile;;;;;False
atto_19;docling;markdown;atto_19.md;140;;paragraph;text;Copia conforme all'originale, in carta libera ad uso amministrativo.;;;;;False
atto_19;docling;markdown;atto_19.md;142;;paragraph;text;Lì;;;;;False
atto_19;docling;markdown;atto_19.md;144;;paragraph;text;La Responsabile del Procedimento dott.ssa Martina Nobile;;;;;False
atto_2;docling;markdown;atto_2.md;1;;heading;heading;COMUNE DI AUSONIA;;;;;False
atto_2;docling;markdown;atto_2.md;3;;heading;heading;Provincia di Frosinone;;;;;False
atto_2;docling;markdown;atto_2.md;5;;heading;heading;COPIA DI DELIBERAZIONE DELLA GIUNTA COMUNALE;;;;;False
atto_2;docling;markdown;atto_2.md;7;;heading;heading;Verbale n. 43 del 11-06-2026;;;;;False
atto_2;docling;markdown;atto_2.md;9;;paragraph;text;OGGETTO: Conferimento incarico a Legale di fiducia per recupero spese di lite liquidate in favore del Comune di Ausonia, nei confronti del Sig. A. Miele a seguito della Sentenza n.° 819/2017 del Tribunale di Cassino e 05014/2023 del Consiglio di Stato.;;;;;False
atto_2;docling;markdown;atto_2.md;11;;paragraph;text;L'anno duemilaventisei, il giorno undici del mese di giugno alle ore 13:05 e seg. in Ausonia e nella residenza municipale, nella sala delle adunanze, previa l'osservanza di tutte le formalità prescritte dalle vigenti leggi, sono stati oggi convocati in seduta i componenti della Giunta Comunale.;;;;;False
atto_2;docling;markdown;atto_2.md;13;;paragraph;text;Fatto normale appello nominale, risultano:;;;;;False
atto_2;docling;markdown;atto_2.md;15;;table;table;| | | Presenti / Assenti | Presenti / Assenti |;;;;;True
atto_2;docling;markdown;atto_2.md;16;;table;table;|--------------------|--------------|----------------------|----------------------|;;;;;True
atto_2;docling;markdown;atto_2.md;17;;table;table;| CARDILLO Benedetto | Sindaco | Presente | Presente |;;;;;True
