id_atto;tool;source_format;source_file;order;page;label_raw;role_norm;text;bbox;procedural_stop_pos;proposal_stop_pos;stop_detected;marker_detected;is_noise
atto_30;opendataloader;json;atto_30.json;50;4;paragraph;text;Trani,;[112.32, 446.063, 136.602, 457.044];;;;;False
atto_30;opendataloader;json;atto_30.json;51;4;paragraph;text;ll Segretario, VISTI gli atti d'ufficio,;[111.96, 337.59, 253.072, 349.299];;;;;False
atto_30;opendataloader;json;atto_30.json;52;4;heading;heading;ATTESTA;[265.68, 315.63, 310.69, 327.19];;;ATTESTA;ATTESTA;False
atto_30;opendataloader;json;atto_30.json;53;4;paragraph;text;che la presente deliberazione: t] èstata dichiarata immediatamente eseguibile: n è divenuta esecutiva;[60.48, 254.047, 311.45, 306.67];;;;;False
atto_30;opendataloader;json;atto_30.json;54;4;paragraph;text;(an. 134 comma 4 del D.lgs. 267 18.8.2000);[317.16, 277.2, 473.978, 287.168];;;;;False
atto_30;opendataloader;json;atto_30.json;55;4;paragraph;text;"decorsi 10 giorni dalla pubblicazione;";[316.44, 259.11, 477.604, 271.285];;;;;False
atto_30;opendataloader;json;atto_30.json;56;4;paragraph;text;(art. 134 comma 3 del D.lgs. 267 18.8.2000);[316.08, 245.16, 472.898, 255.128];;;;;False
atto_30;opendataloader;json;atto_30.json;57;4;paragraph;text;IL SEGRETARIO GENERALE;[348.84, 217.71, 483.94, 229.63];;;;;False
atto_30;opendataloader;json;atto_30.json;58;4;paragraph;text;Trani,;[129.6, 218.183, 153.882, 229.165];;;;;False
atto_30;opendataloader;json;atto_30.json;59;4;paragraph;text;Doft. Carlo Casalino;[365.76, 196.133, 466.365, 209.427];;;;;False
atto_30;opendataloader;json;atto_30.json;60;5;image;figure;;[0.0, 0.0, 595.2, 841.92];;;;;True
atto_30;opendataloader;json;atto_30.json;61;5;paragraph;text;Città di Trani;[183.84, 662.573, 402.469, 705.516];;;;;False
atto_30;opendataloader;json;atto_30.json;62;5;image;figure;;[48.0, 229.44, 531.84, 689.28];;;;;True
atto_30;opendataloader;json;atto_30.json;63;5;paragraph;text;Medaglia d'Argento al Merìto Civile;[217.2, 653.303, 367.618, 665.965];;;;;False
atto_30;opendataloader;json;atto_30.json;64;5;heading;heading;Provincia Banr,Brra ANnnra Tnarr;[196.8, 636.675, 387.697, 654.089];;;;;False
atto_30;opendataloader;json;atto_30.json;65;5;paragraph;text;AREA AFFAFU GENER,A.LI E ISTITUZIONALI E SERVI ZT ALLE PERSONE;[84.72, 597.765, 497.07, 614.787];;;;;False
atto_30;opendataloader;json;atto_30.json;66;5;paragraph;text;No REGISTRO UFFICIO IN DATA;[86.88, 556.628, 330.458, 572.292];;;;;False
atto_30;opendataloader;json;atto_30.json;67;5;heading;heading;Proposta di deliberazione per la Giunta comunale;[78.72, 518.078, 502.597, 544.009];;;;;False
atto_30;opendataloader;json;atto_30.json;68;5;paragraph;text;OGGETTO: APPR.OVAZIONE DELLAREVISIONE MANUALE DI GESTIONE DEL;[50.4, 489.008, 530.94, 508.198];;;;;False
atto_30;opendataloader;json;atto_30.json;69;5;paragraph;text;PROTOCOLLO INFORMATICO, DEI FLUSSI DOCUMENTALI E DEGLI ARCHIVI.;[50.16, 475.268, 506.575, 493.812];;;;;False
atto_30;opendataloader;json;atto_30.json;70;5;paragraph;text;IL RESPONSABILE DEt, SERVIZIO Dr. ss a Caterina I{AVACH;[52.08, 424.343, 340.941, 440.124];;;;;False
atto_30;opendataloader;json;atto_30.json;71;5;paragraph;text;L'ESTENSOR]E \);[93.84, 396.727, 439.965, 415.725];;;;;False
atto_30;opendataloader;json;atto_30.json;72;5;image;figure;;[430.08, 401.28, 451.2, 413.76];;;;;True
atto_30;opendataloader;json;atto_30.json;73;5;paragraph;text;IL RELATORE;[94.32, 364.455, 153.87, 375.565];;;;;False
atto_30;opendataloader;json;atto_30.json;74;5;paragraph;text;"PARERI ai sensi dell'au1. 49,I"" comma e dell'ar1. I47 bis del D. Lgs. N.26712000 e ss.mm.ii. e del vigente Regolamento disciplinante i Controlli Irrterni (approvato con deliberazione C.C. nr. 512013) mediante:";[48.24, 275.91, 532.29, 318.088];;;;;False
atto_30;opendataloader;json;atto_30.json;75;5;paragraph;text;"n finu.digitali ai sensi del Decretolegislati von 82/2005ess Íìm.edii.,recante: ""Codicedell'AmnrinistrazjoneDrsitale,, ! fir,.,,"" o o""n,.ru";[49.2, 228.81, 449.498, 260.336];;;;;False
atto_30;opendataloader;json;atto_30.json;76;5;paragraph;text;IL DIRIGENTE DELL'AREA Affari Generali ed Istituzionali e Servizi alle Persone;[72.48, 188.565, 502.542, 208.154];;;;;False
atto_30;opendataloader;json;atto_30.json;77;5;image;figure;;[46.08, 131.52, 524.16, 203.52];;;;;True
atto_30;opendataloader;json;atto_30.json;78;5;image;figure;;[46.08, 131.52, 524.16, 203.52];;;;;True
atto_30;opendataloader;json;atto_30.json;79;5;paragraph;text;-haespressoilseguenteparerediregolaritàtecnica:5@^tÎ_-V;[47.04, 130.403, 475.838, 183.362];;;;;False
atto_30;opendataloader;json;atto_30.json;80;6;image;figure;;[0.0, 0.0, 595.2, 841.92];;;;;True
atto_30;opendataloader;json;atto_30.json;81;6;paragraph;text;Su proposta dell'assessore al ramo.;[54.96, 784.583, 209.082, 797.965];;;;;False
atto_30;opendataloader;json;atto_30.json;82;6;image;figure;;[42.24, 25.92, 545.28, 797.76];;;;;True
atto_30;opendataloader;json;atto_30.json;83;6;paragraph;text;"LA GITIN'TA COMUNALE VISTO il DPR 28'12'2000 n' 445 recante ""Testo unico delle disposizioni legislative e regolamentari in";[53.52, 726.15, 535.06, 770.307];;;;;False
atto_30;opendataloader;json;atto_30.json;84;6;paragraph;text;"azione amministrativa"" ed, in partìicolare, il terzo .o--u dell,art. 5ó che prevede";[148.8, 713.542, 534.964, 731.58];;;;;False
atto_30;opendataloader;json;atto_30.json;85;6;paragraph;text;liche Amministnazioni di provvedere:,, sysulirzare ed,a revisionare sistemi infonnatici;[148.56, 700.358, 533.991, 717.79];;;;;False
atto_30;opendataloader;json;atto_30.json;86;6;paragraph;text;conformità alle disposizioniizzati allacontenutegestione delnelloProtocollostesso TestorinformaticoUnicoeeddeialleprocedimentidisposizioniamministratividi legge sullain riservatezza dei DATI personali' nonché dell'art. 15 della h:gge 15.3.799J,n.59 e iei relativi regolarnenti di alfuazione;[52.8, 655.703, 534.64, 705.761];;;;;False
atto_30;opendataloader;json;atto_30.json;87;6;paragraph;text;"VISTODPR 20,I'art'10.1ggg,5 deln.DPCM429 (sostituito31.10'2000dal sopracitatoconcernenteDpR"" Regolei+stzooo;-;tecniche per il protocollo informatico di cui al";[51.6, 611.445, 532.693, 641.187];;;;VISTO;False
atto_30;opendataloader;json;atto_30.json;88;6;paragraph;text;"VISTO [a direttiva del 09.12.2002 del Ministero delf innovazione e le Tecnologie recante,,Direttiva sulla trasparetlza dell'azione amministrativa e gestione elettronir;a dei flussi documentili,.;";[50.88, 571.478, 533.2, 602.321];;;;VISTO;False
atto_30;opendataloader;json;atto_30.json;89;6;paragraph;text;VISTO in particolare il DPCM 14.10.2003, pubblicato sulla GU del 25.10.2003, co^cernente .. Approvazione delle linee guida per l'zLdozione del Protocollo informatico e per il trattamento informatico dei procedimenti amministrzLtivi,';[50.16, 524.422, 532.41, 566.685];;;;VISTO;False
atto_30;opendataloader;json;atto_30.json;90;6;paragraph;text;zuLEVATO che, ai sensi delle norme soprarichiamate, le t,ubbliche Amministrazioni devono:;[49.68, 493.223, 465.561, 511.376];;;;;False
atto_30;opendataloader;json;atto_30.json;91;6;list;list_item;;[63.12, 432.81, 530.823, 498.387];;;;;True
atto_30;opendataloader;json;atto_30.json;92;6;paragraph;text;"dell'AIPAd) Gestiren.in5 Iforma/2000 einformatican. 4112001IettroneildelisistemacaDpRdei documenti44512000ed i flussiaftt,informatidocumentali64, 65cie; 66; sulla base delle Deliberazionr";[62.64, 403.013, 527.075, 443.216];;;;;False
atto_30;opendataloader;json;atto_30.json;93;6;list;list_item;;[60.96, 271.095, 529.11, 407.201];;;;;True
atto_30;opendataloader;json;atto_30.json;94;6;list;list_item;;[59.04, 226.583, 527.473, 276.67];;;;;True
atto_30;opendataloader;json;atto_30.json;95;6;paragraph;text;"VISTO il Quaderno n, 2l del febbraio 2006 d,ella riferirnento per la reda.zione del nranuale di sest amrrriuistrazioni;";[45.36, 174.983, 292.506, 216.525];;;;VISTO;False
atto_30;opendataloader;json;atto_30.json;96;6;paragraph;text;zuTENUTO OPPORTLI|TO approvare il testo del man;[44.64, 145.237, 293.025, 160.975];;;;;False
atto_30;opendataloader;json;atto_30.json;97;6;paragraph;text;"individuareper far frontee applicarealla situazioneallamufataattuale,dotazionecontraddistintaorganicadallanuou""presenzasoluzionidi nuoveorganizzativetecnologiein lineae dallaconnecessitàla vigentedi legislazione;";[44.64, 110.663, 525.551, 148.016];;;;;False
atto_30;opendataloader;json;atto_30.json;98;6;paragraph;text;"VISTO il testo del Manuale di Gestione del Protocollo Informatico, dei documenti, dell,archivio, dei procedinretrto dell'amministrazione Comunale di Trani e relativi allegati quale parte integrante e sostanziale oer pl'esetìte provvedtmenLo;";[43.44, 58.342, 525.073, 99.434];;;;VISTO;False
atto_30;opendataloader;json;atto_30.json;99;6;paragraph;text;TENUTO CONTO, inoltre, che il Manuale di Gestione del Protocollo Informatico,allegato aì presente ATTO,;[43.2, 26.295, 523.434, 45.267];;;;TENUTO_CONTO;False
atto_30;opendataloader;json;atto_30.json;100;7;image;figure;;[0.0, 0.0, 595.2, 841.92];;;;;True
atto_30;opendataloader;json;atto_30.json;101;7;paragraph;text;"dovrà essere periodicamente aggiornato e rivisto alla luce della revisione in ATTO della struttu raorganizzativa e logistica, oltre che in occasione di modifiche normative o di acquisizione di nuove tecnologie;";[54.96, 781.223, 534.6, 813.07];;;;;False
atto_30;opendataloader;json;atto_30.json;102;7;image;figure;;[48.0, 392.64, 537.6, 812.16];;;;;True
atto_30;opendataloader;json;atto_30.json;103;7;paragraph;text;"ProtocolloTraniRITENUTOe dei relativiInformaticooPPoRTUNoalleEati:dei documentiprocederedell'Aròhiui,alla approvazioned""i p.o..àirn""ntidella revisionedell'Amministrazionedel manuale dicomunalegestione deldi";[54.0, 734.422, 535.633, 774.641];;;;;False
atto_30;opendataloader;json;atto_30.json;104;7;paragraph;text;"VISTO l'art. 42 del D. I-gs, Del 18.0g.2000, n.267;";[53.52, 705.413, 284.69, 721.856];;;;VISTO;False
atto_30;opendataloader;json;atto_30.json;105;7;paragraph;text;REGOLAzuTA'AQUISITI i pareri ex aft. 49 der T.u.o.E.L D.Lgs 26712000: coN I TECNICA E SI ATTESTA LA RÉGOI.AzuTA' g TA;[52.56, 664.02, 371.016, 696.118];;;;;False
atto_30;opendataloader;json;atto_30.json;106;7;paragraph;text;QUALI SI ESPzuME PARERE;[375.36, 674.933, 518.72, 688.496];;;;;False
atto_30;opendataloader;json;atto_30.json;107;7;paragraph;text;DI;[524.4, 674.902, 533.9, 685.885];;;;;False
atto_30;opendataloader;json;atto_30.json;108;7;heading;heading;"CORRETTEZZA DELL'AZIONE AMMINISTRATIVA AI SENSI D.LGS. n.26712000 Con voti unanimi resi nelle forme di legge;";[52.08, 627.398, 364.51, 669.055];;;;;False
atto_30;opendataloader;json;atto_30.json;109;7;paragraph;text;DELL'ART 147-BIS, COMMA l,;[371.76, 647.813, 533.99, 664.452];;;;;False
atto_30;opendataloader;json;atto_30.json;110;7;paragraph;text;DELIBERA;[265.68, 600.518, 317.613, 612.656];;;DELIBERA;DELIBERA;False
atto_30;opendataloader;json;atto_30.json;111;7;paragraph;text;Perl) Approvarele nrotivaziot'riil dimanualecui in premessadi Gestionedi: del protocollo;[51.12, 561.668, 309.99, 589.645];;;;;False
atto_30;opendataloader;json;atto_30.json;112;7;paragraph;text;Informatico, dei documenti,dell,archivio, clei;[319.92, 558.12, 531.84, 573.718];;;;;False
atto_30;opendataloader;json;atto_30.json;113;7;paragraph;text;procedinrenti dell'Amministrazione comunale di Trani che;[50.64, 548.535, 315.948, 564.67];;;;;False
atto_30;opendataloader;json;atto_30.json;114;7;paragraph;text;si allega alla presente deliberazione quale parle;[320.16, 545.542, 531.839, 559.63];;;;;False
atto_30;opendataloader;json;atto_30.json;115;7;paragraph;text;integrante e sostanziale.;[50.88, 539.063, 155.04, 551.245];;;;;False
atto_30;opendataloader;json;atto_30.json;116;7;list;list_item;;[48.24, 397.59, 530.597, 527.878];;;;;True
atto_30;opendataloader;json;atto_30.json;117;7;paragraph;text;organizzativi interni necessari a;[387.6, 441.0, 531.008, 454.976];;;;;False
atto_30;opendataloader;json;atto_30.json;118;7;paragraph;text;ento del;[494.88, 402.023, 529.873, 413.484];;;;;False
atto_30;opendataloader;json;atto_30.json;119;7;paragraph;text;e la messa in linea delle dotazioni hardware e software.;[158.16, 391.703, 401.181, 406.285];;;;;False
atto_30;opendataloader;json;atto_30.json;120;8;image;figure;;[0.0, 0.0, 595.2, 841.92];;;;;True
atto_30;opendataloader;json;atto_30.json;121;8;image;figure;;[51.84, 611.52, 535.68, 702.72];;;;;True
atto_30;opendataloader;json;atto_30.json;122;8;paragraph;text;49 e dell'art. I47 bis del Decreto Legislativo 1g ente Regolamento disciplinante i Controlli Interni;[295.44, 671.445, 535.128, 701.638];;;;;False
atto_30;opendataloader;json;atto_30.json;123;8;paragraph;text;n ordine alla legittimità, regolarità e correttezza à alla vigente normativa comunitaria nazionale, nitivo della proposta di deliberazione approvata;[294.72, 628.29, 537.766, 673.783];;;;;False
atto_30;opendataloader;json;atto_30.json;124;8;image;figure;;[243.84, 586.56, 336.0, 610.56];;;;;True
atto_30;opendataloader;json;atto_30.json;125;8;image;figure;;[243.84, 586.56, 336.0, 610.56];;;;;True
atto_30;opendataloader;json;atto_30.json;126;8;heading;heading;IL DIRIGENTE;[251.76, 587.01, 332.94, 603.194];;;;;False
atto_30;opendataloader;json;atto_30.json;127;8;paragraph;text;Area Affari Geleralied Istituzionali e Servizi alle persone;[188.4, 576.233, 397.418, 588.219];;;;;False
atto_30;opendataloader;json;atto_30.json;128;8;image;figure;;[188.16, 574.08, 399.36, 586.56];;;;;True
atto_30;opendataloader;json;atto_30.json;129;8;image;figure;;[188.16, 574.08, 399.36, 586.56];;;;;True
atto_30;opendataloader;json;atto_30.json;130;9;image;figure;;[0.0, 0.0, 595.2, 841.92];;;;;True
atto_30;opendataloader;json;atto_30.json;131;9;heading;heading;LA GIUNTA COMUNALE;[182.64, 768.458, 435.908, 796.839];;;;;False
atto_30;opendataloader;json;atto_30.json;132;9;image;figure;;[46.08, 93.12, 533.76, 791.04];;;;;True
atto_30;opendataloader;json;atto_30.json;133;9;paragraph;text;Nella seduta del;[162.72, 741.638, 243.687, 755.427];;;;;False
atto_30;opendataloader;json;atto_30.json;134;9;paragraph;text;"sulla scofta dei pareri dei Responsabili del Servizi ex artt, 49 e I47 bis del D. Lgs. N""26j 12000 e del vigente Regolamento disciplinante i Controlli Interni, approvato con deliberazione C.C. n.212013 espressi sul frontespizio";[70.32, 675.285, 533.58, 718.721];;;;;False
atto_30;opendataloader;json;atto_30.json;135;9;paragraph;text;Oppure;[274.32, 660.278, 309.338, 672.416];;;;;False
atto_30;opendataloader;json;atto_30.json;136;9;paragraph;text;poiché trattasi di mero ATTO di indtizzo non è stato necessario acquisire i pareri ex ar1t. 49 e I4j;[69.12, 635.265, 531.84, 652.605];;;;;False
atto_30;opendataloader;json;atto_30.json;137;9;paragraph;text;"bis del D. Lgs. N""26712000";[71.52, 623.078, 202.013, 635.921];;;;;False
atto_30;opendataloader;json;atto_30.json;138;9;heading;heading;APPROVA LA PROPOS'IA IN OGGETTO;[160.56, 590.13, 420.174, 607.74];;;;;False
atto_30;opendataloader;json;atto_30.json;139;9;paragraph;text;O Senza modifiche e/o emendamenti in corso di seduta C Con modifiche e/o emendamenti in corso di seduta, d'intesa con i Dirigenti che sottoscrivono la;[50.16, 531.968, 532.238, 581.041];;;;;False
atto_30;opendataloader;json;atto_30.json;140;9;paragraph;text;proposta a conferrna del parere espresso;[70.8, 521.303, 261.262, 534.896];;;;;False
atto_30;opendataloader;json;atto_30.json;141;9;heading;heading;Presenti Assenti;[333.36, 495.008, 484.629, 514.082];;;;;False
atto_30;opendataloader;json;atto_30.json;142;9;paragraph;text;BOTTARO avv. Amecleo Sindaco BOLOGNA ins. Raffaella Assessore;[49.2, 450.15, 288.84, 491.427];;;;;False
atto_30;opendataloader;json;atto_30.json;143;9;paragraph;text;CAPONE arch. Giovanni Assessore CILIENTO dr,ssa Debora Assessore;[49.2, 396.87, 285.96, 437.441];;;;;False
atto_30;opendataloader;json;atto_30.json;144;9;list;list_item;;[48.24, 236.31, 285.96, 384.627];;;;;True
atto_30;opendataloader;json;atto_30.json;145;9;paragraph;text;dichiara l'immediata eseguibilità ex afi. r34 comma 4 del D. Les. N.26712000 Annotazioni:;[47.28, 165.765, 443.928, 207.521];;;;;False
atto_30;opendataloader;json;atto_30.json;146;9;heading;heading;IL SEGRETARIO GENERALE;[338.4, 91.365, 490.466, 106.678];;;;;False
atto_30;opendataloader;json;atto_30.json;147;10;image;figure;;[0.0, 0.0, 595.2, 841.92];;;;;True
atto_30;opendataloader;json;atto_30.json;148;10;paragraph;text;CITTA' DI TRANI Provincia di Barlettia Andria Trani;[175.92, 537.345, 407.13, 575.296];;;;;False
atto_30;opendataloader;json;atto_30.json;149;10;image;figure;;[65.28, 391.68, 524.16, 572.16];;;;;True
atto_30;opendataloader;json;atto_30.json;150;10;heading;heading;Manuale cfi gestione del;[67.2, 460.155, 293.214, 486.817];;;;;False
atto_30;opendataloader;json;atto_30.json;151;10;heading;heading;dei flussi docume;[117.36, 437.835, 285.177, 464.227];;;;;False
atto_30;opendataloader;json;atto_30.json;152;10;paragraph;text;approvato con DELIBERA di Giunta Camunale n. ... ... ,, del;[92.16, 388.515, 439.502, 407.354];;;;;False
atto_30;opendataloader;json;atto_30.json;153;11;image;figure;;[0.0, 0.0, 595.2, 841.92];;;;;True
atto_30;opendataloader;json;atto_30.json;154;11;paragraph;text;21r27;[473.52, 787.028, 505.482, 801.478];;;;;False
atto_30;opendataloader;json;atto_30.json;155;11;image;figure;;[49.92, 57.6, 552.96, 798.72];;;;;True
atto_30;opendataloader;json;atto_30.json;156;11;paragraph;text;Introduzione e atti preliminari .,..,......,...6 PREMESSA ........6 Finalità del manr-ra1e................ .,..,......7 Approvazione e pubblicazione del manuale............... ...........7 Ambito dr applicazione.......... ............7 Definizioni e norme di riferimento.,.......,..... .,.,... g Ufficio Protocollo e Archivio comunale.. ......,.....9 Servizio per la conservazione elettronica dei documenti, ....,..........,........9 Atti di oÍganrzzaiz-ione preliminari.....,.... .......,..,..9 Unicità del protocollo informatico........,..., ...,.... 10 Introduzione del protocollo informatico del Comune di Trani ,.,.,......... 10 Individuazione del Responsatrile per la gestione del protocollo informatico.,...,....................., 10 Dilitto di accesso e tutela dei DATI personali ......;[65.28, 537.99, 533.648, 726.002];;;;;False
atto_30;opendataloader;json;atto_30.json;157;11;paragraph;text;11;[523.2, 538.44, 532.096, 547.688];;;;;False
atto_30;opendataloader;json;atto_30.json;158;11;paragraph;text;Dilitto di accesso, consultazione per fini amministrativi e interna.... .......,,........,.,.. 1l Richiesta di informazioni.....,..... ......12 Tutela dei DATI personali... ................l2 Utllizzo firma digitale, PEC e dell'archiviazione ottica. .....1,2;[75.6, 483.008, 532.09, 543.122];;;;;False
atto_30;opendataloader;json;atto_30.json;159;11;paragraph;text;Parte Seconda...,.,........ ...........I2;[51.6, 469.013, 532.438, 490.082];;;;;False
atto_30;opendataloader;json;atto_30.json;160;11;paragraph;text;"Il documento.............. .......,I2 Tipologia di documento............... ......................\2 Il documento cartaceo (c.d. ""analogico"") .,........ 13 Il documento informatico.,....,....... ....,.........,...... 13 Il documento amministrativo ........... 13 Tipologia dei documenti in transito .,.......,... ...,.,l4 Documenti in arrivo ,,,.,..Iq";[63.36, 371.813, 531.932, 476.402];;;;;False
atto_30;opendataloader;json;atto_30.json;161;11;paragraph;text;Apertura delle buste .................14 Conservazione ed eliminazione delle buste..,...... ........l4 Modalità di gestione dei documenti in Arrivo...,........... ........,...,.,. 15 Priorità nelleL registrazione dei documenti in arrivo ...., 15 Rilascio di ricevuta ..........,....... 15;[98.16, 303.367, 531.624, 378.722];;;;;False
atto_30;opendataloader;json;atto_30.json;162;11;paragraph;text;Documenti inpartenza ........,..,,........ 15;[74.16, 289.448, 530.732, 310.321];;;;;False
atto_30;opendataloader;json;atto_30.json;163;11;paragraph;text;Modalità di gestione dei documenti in partenaa............ ....,.,.,...,.,. 16 Documenti Interni ..,,.,...,I7 Documenti esclusi dalla registrazione di protocollo.........,.,,. ....,....,,.,.,.17 Documenti soggetti a registrazione Particolare,...,....,. ........ lg;[73.92, 232.868, 531.288, 298.082];;;;;False
atto_30;opendataloader;json;atto_30.json;164;11;paragraph;text;Il protocollo di rilevanza giuridioo-probatoria: laRegistrazione....... ........ 19 Registrazione ...,.,,.,..,.. .................,.... 19 Documenti da protocollare.....,...... .....,..,......,.,...20;[61.68, 179.078, 530.808, 226.082];;;;;False
atto_30;opendataloader;json;atto_30.json;165;11;paragraph;text;:: :: ::::: : :: : ::::::: : : : : : :::::: ::: ::;[208.8, 150.128, 483.728, 171.602];;;;;False
atto_30;opendataloader;json;atto_30.json;166;11;paragraph;text;protocollo;[204.48, 140.565, 252.165, 153.281];;;;;False
atto_30;opendataloader;json;atto_30.json;167;11;heading;heading;documenti trasmessi ..,.,...........2I Protocollo differito..., .........21 Documenti soggetti aregrstraz,,ione riservata,.....,..,....., .......22 Annullamento di una registrazione ...,.,..,,..........22 Il legistro di protoco11o..........,... ......22;[72.48, 68.678, 528.747, 143.522];;;;;False
atto_30;opendataloader;json;atto_30.json;168;11;paragraph;text;Contenuti del registro giornaliero di protocollo ,..,.,........ ..,...........23;[96.72, 55.328, 528.222, 74.402];;;;;False
atto_30;opendataloader;json;atto_30.json;169;12;image;figure;;[0.0, 0.0, 595.2, 841.92];;;;;True
atto_30;opendataloader;json;atto_30.json;170;12;image;figure;;[48.0, 70.08, 533.76, 802.56];;;;;True
atto_30;opendataloader;json;atto_30.json;171;12;paragraph;text;31r27;[472.8, 786.308, 504.763, 800.758];;;;;False
atto_30;opendataloader;json;atto_30.json;172;12;paragraph;text;Provincia di Barletta Andria Trani;[102.96, 775.125, 267.698, 789.761];;;;;False
atto_30;opendataloader;json;atto_30.json;173;12;heading;heading;Formazione del registro giornaliero di protocollo........... .............,23 Formati ..,.,.'.,,',,.,.,.'24 Metadati ............,.,..24 Sottoscrizione..........,... .............24 conservazione digitale del registro giornaliero di protocollo ......,.,..... ...........25;[99.84, 661.568, 535.17, 738.002];;;;;False
atto_30;opendataloader;json;atto_30.json;174;12;paragraph;text;"Registro di emerE;en2a............. ........25 Repertori del Cornune di Trani ,.,.....26 Casistica.., ......................26";[75.36, 620.198, 531.588, 669.842];;;;;False
atto_30;opendataloader;json;atto_30.json;175;12;heading;heading;"Documenti anonimi.... ..............26 Documenti privi di firma .,.......27 Registrazione ""a fronte"".............. ...............27 Telefax ,',.'.'....'....,'.27 Telefax seguLito dall'origina1e.............. ......27";[98.64, 550.598, 531.728, 627.362];;;;;False
atto_30;opendataloader;json;atto_30.json;176;12;paragraph;text;". Posta elettronica (e-mail) .........2g Documenti con più destirratari ......,...,........2g Protocollazioneditelegrammi................ ,....,.,.....,.......2g Protocollazione di corrislrondenza digitale già pervenute cartacea ,.......,........2g Protocollazione di un nulnero consistente di documenti ......,........ ,.,,,.,.,.........2g Corrispondenzarelativa alle gare d,appalto ,.......,.,.....2g Corrispondelza pervenuta per posta raccomandata.....,....... ....,.....29 Plotocolli urgenti .,.,...,.,.,.........2g Corrispondenza personale o riservata""............ .............2g Corrispondenza conse gnata con ricevuta.......,..,...., .....29 Integrazioni documentarie ........... .,............2g Documenti informatici con certihcato di firma scaduto o revocati .,.,.............29 Documenti con oggetti pJurimi ...,..............30";[89.76, 371.558, 530.667, 558.482];;;;;False
atto_30;opendataloader;json;atto_30.json;177;12;heading;heading;Parle Quarfa....,...,..... .,.......,...30 Flusso dei documenti nell'archivio corrente........,.... ,..............30;[49.2, 343.718, 528.663, 377.522];;;;;False
atto_30;opendataloader;json;atto_30.json;178;12;paragraph;text;Flusso dei documenti in Anivo ............... ......,..,30 Ricezione dei documenti dall'esterno...,.,.,.. ,.,.......,.........30 Documento consegnato a mano (attestazione ricezione )..,...,...... .. .........,.,........30 Posta elettronica. ..,.....30 Documenti con Firma Digitale .,.......,...........,30 Ricezione di documenti informatici su supporti rimovibili ...............31 Ricezione di documenti cartacei amezzo posta convenzionale ....,....,,. .............. 31 Documenti cattacei ricevuti amezzo posta convenzionale e tutela dei DATI personali ..,,...,., 31 Errata ricezione di documenti digitali.... ........ 31 Ftrata ricezione di documen ti carltacei..;[72.48, 207.008, 528.546, 350.402];;;;;False
atto_30;opendataloader;json;atto_30.json;179;12;paragraph;text;.. . .. . . . . 3 1;[489.36, 205.56, 527.458, 214.808];;;;;False
atto_30;opendataloader;json;atto_30.json;180;12;paragraph;text;Rilascio di ricevute attestanti la ricezione di documenti informatici.,......,.....,.. .................,..32;[83.28, 191.797, 526.296, 208.961];;;;;False
atto_30;opendataloader;json;atto_30.json;181;12;paragraph;text;Rilascio di ricevute attestanl.i la ricezione di documentr cartacei ,.....32 Archiviazione dei documenti informatici ...,..32 Classificazione, assegnazione, fascicolazione e PRESA in carico dei documenti............. ,,.,...32;[82.8, 150.038, 527.19, 197.042];;;;;False
atto_30;opendataloader;json;atto_30.json;182;12;paragraph;text;Invio dei documenti verso UOR della stessa AOO ........ ...............32;[94.56, 136.688, 526.101, 155.762];;;;;False
atto_30;opendataloader;json;atto_30.json;183;12;paragraph;text;Modalità di trasmissione dei documenti all'interno e all'esterno delle Aoo ...................f. Casi di rigetto;[82.56, 113.445, 513.777, 140.321];;;;;False
atto_30;opendataloader;json;atto_30.json;184;12;image;figure;;[82.56, 124.8, 514.56, 139.2];;;;;True
atto_30;opendataloader;json;atto_30.json;185;12;image;figure;;[82.56, 124.8, 514.56, 139.2];;;;;True
atto_30;opendataloader;json;atto_30.json;186;12;image;figure;;[80.64, 96.96, 520.32, 111.36];;;;;True
atto_30;opendataloader;json;atto_30.json;187;12;image;figure;;[80.64, 96.96, 520.32, 111.36];;;;;True
atto_30;opendataloader;json;atto_30.json;188;12;heading;heading;';[491.28, 92.865, 494.145, 110.205];;;;;False
atto_30;opendataloader;json;atto_30.json;189;12;paragraph;text;Documenti inParten:za \''.;[58.08, 86.198, 512.823, 105.209];;;;;False
atto_30;opendataloader;json;atto_30.json;190;12;image;figure;;[57.6, 83.52, 512.64, 97.92];;;;;True
atto_30;opendataloader;json;atto_30.json;191;12;image;figure;;[57.6, 83.52, 512.64, 97.92];;;;;True
atto_30;opendataloader;json;atto_30.json;192;12;paragraph;text;Verifica formale dei documenti da spedire....., 34;[82.08, 67.943, 526.804, 86.067];;;;;False
atto_30;opendataloader;json;atto_30.json;193;13;image;figure;;[0.0, 0.0, 595.2, 841.92];;;;;True
atto_30;opendataloader;json;atto_30.json;194;13;heading;heading;4tt27;[472.32, 786.578, 504.568, 803.34];;;;;False
atto_30;opendataloader;json;atto_30.json;195;13;paragraph;text;Comune di Trani;[103.44, 790.005, 183.279, 802.736];;;;;False
atto_30;opendataloader;json;atto_30.json;196;13;image;figure;;[48.0, 56.64, 533.76, 801.6];;;;;True
atto_30;opendataloader;json;atto_30.json;197;13;paragraph;text;I;[97.2, 785.078, 100.119, 797.216];;;;;False
