id_atto;tool;source_format;source_file;order;page;label_raw;role_norm;text;bbox;procedural_stop_pos;stop_detected;marker_detected;is_noise
atto_11;docling;json;atto_11.json;27;2;text;text;"RITENUTO, pertanto, il suddetto programma meritevole di approvazione;";"{""l"": 42.54999924, ""t"": 575.9100246240625, ""r"": 417.3819992400003, ""b"": 565.3053130218526, ""coord_origin"": ""BOTTOMLEFT""}";;;RITENUTO;False
atto_11;docling;json;atto_11.json;28;2;text;text;"RITENUTO necessario demandare al responsabile del settore amministrativo l'adozione degli atti gestionali necessari a dare esecuzione alla presente deliberazione, in particolare per l'affidamento delle forniture e dei servizi necessari alla realizzazione delle iniziative previste dal programma;";"{""l"": 42.54999924, ""t"": 534.5100307340624, ""r"": 506.4819992400004, ""b"": 482.5053166618525, ""coord_origin"": ""BOTTOMLEFT""}";;;RITENUTO;False
atto_11;docling;json;atto_11.json;29;2;text;text;"VISTI i pareri favorevoli in ordine alla regolarità tecnica espressa dal Responsabile del Servizio interessato e contabile dal Responsabile di Ragioneria ai sensi dell'art. 49 del D. Lgs. 18/08/2000 n. 267;";"{""l"": 42.54999924, ""t"": 465.51003073406247, ""r"": 506.4819992400004, ""b"": 427.3053197118525, ""coord_origin"": ""BOTTOMLEFT""}";;;VISTI_PARERI;False
atto_11;docling;json;atto_11.json;30;2;text;text;"VISTO il D. Lgs. n. 267/2000;";"{""l"": 42.54999924, ""t"": 410.31001852406246, ""r"": 192.63399924, ""b"": 399.7053069218525, ""coord_origin"": ""BOTTOMLEFT""}";;;VISTO;False
atto_11;docling;json;atto_11.json;31;2;text;text;"All'unanimità dei voti resi in forma palese;";"{""l"": 42.54999924, ""t"": 382.7100124240625, ""r"": 266.62599924, ""b"": 372.10530082185255, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_11;docling;json;atto_11.json;32;2;section_header;heading;DELIBERA;"{""l"": 242.18400193, ""t"": 355.1100368340625, ""r"": 306.8520019299999, ""b"": 344.50532523185257, ""coord_origin"": ""BOTTOMLEFT""}";;DELIBERA;DELIBERA;False
atto_11;docling;json;atto_11.json;33;2;list_item;list_item;"Di approvare, per le motivazioni in PREMESSA, il programma delle iniziative previste dall'amministrazione comunale per l'estate denominato R...Estate ad Ausonia 2026, da svolgersi dal 22 maggio al 29 settembre 2026, come da programma in allegato alla presente deliberazione;";"{""l"": 63.84999848, ""t"": 327.5100307340624, ""r"": 506.48199886000026, ""b"": 275.5053166618525, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_11;docling;json;atto_11.json;34;2;list_item;list_item;Di demandare al responsabile del settore amministrativo l'adozione degli atti gestionali necessari a dare esecuzione alla presente deliberazione, in particolare per l'affidamento delle forniture e dei servizi necessari alla realizzazione delle iniziative previste dal programma,;"{""l"": 63.84999848, ""t"": 258.51000021406253, ""r"": 506.48199886000015, ""b"": 206.5052861418526, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_11;docling;json;atto_11.json;35;2;text;text;Con separata votazione, ad esito favorevole ed unanime, CONSIDERATA l'urgenza di dover provvedere in merito, la presente deliberazione viene dichiarata immediatamente eseguibile ai sensi dell'art. 134, comma 4, del D. Lgs. n. 267/2000.;"{""l"": 42.54999924, ""t"": 178.01000021406253, ""r"": 506.48199924000045, ""b"": 139.80528919185258, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_11;docling;json;atto_11.json;36;3;text;text;Letto, confermato e sottoscritto.;"{""l"": 92.15000153, ""t"": 772.6320258740625, ""r"": 235.00000153000002, ""b"": 763.7947662055542, ""coord_origin"": ""BOTTOMLEFT""}";;;;True
atto_11;docling;json;atto_11.json;37;3;text;text;IL Sindaco;"{""l"": 179.31900025, ""t"": 749.6340266840625, ""r"": 232.65900025, ""b"": 740.7967670155542, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_11;docling;json;atto_11.json;38;3;text;text;IL Segretario Comunale f.to Dott. Erminio VERNILE;"{""l"": 380.28099824000003, ""t"": 749.6340266840625, ""r"": 503.10099823999997, ""b"": 729.2977674155542, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_11;docling;json;atto_11.json;39;3;text;text;f.to Dott. Benedetto CARDILLO;"{""l"": 135.12000275, ""t"": 738.1350270840625, ""r"": 276.86000275000004, ""b"": 729.2977674155542, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_11;docling;json;atto_11.json;40;3;text;text;______________________________;"{""l"": 121.17700196, ""t"": 715.1370278940625, ""r"": 290.80700196000004, ""b"": 706.2997682255542, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_11;docling;json;atto_11.json;41;3;text;text;______________________________;"{""l"": 356.87699891, ""t"": 715.1370278940625, ""r"": 526.50699891, ""b"": 706.2997682255542, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_11;docling;json;atto_11.json;42;3;text;text;Il sottoscritto Segretario Comunale, VISTI gli atti di ufficio:;"{""l"": 127.55000153, ""t"": 656.1420184740625, ""r"": 377.65000153, ""b"": 647.3047588055542, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_11;docling;json;atto_11.json;43;3;section_header;heading;ATTESTA;"{""l"": 299.39600372999996, ""t"": 633.1440326340625, ""r"": 348.28600373, ""b"": 624.3067729655542, ""coord_origin"": ""BOTTOMLEFT""}";;ATTESTA;ATTESTA;False
atto_11;docling;json;atto_11.json;44;3;text;text;Che la presente deliberazione:;"{""l"": 92.15000153, ""t"": 610.1460315340624, ""r"": 230.57000153, ""b"": 601.3087718655541, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_11;docling;json;atto_11.json;45;3;checkbox_selected;other; viene dichiarata immediatamente eseguibile (art. 134, 4° comma del D. Lvo 267/2000);"{""l"": 92.15000153, ""t"": 577.4790222540624, ""r"": 497.10000076999984, ""b"": 566.3790222540624, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_11;docling;json;atto_11.json;46;3;checkbox_unselected;other; è divenuta esecutiva il 08-06-2026;"{""l"": 92.15000153, ""t"": 554.4810211540625, ""r"": 268.55000077000005, ""b"": 543.3810211540625, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_11;docling;json;atto_11.json;47;3;checkbox_selected;other; viene comunicata in elenco ai Capigruppo Consiliari (art. 125);"{""l"": 92.15000153, ""t"": 519.9840118840625, ""r"": 389.1500007699999, ""b"": 508.8840118840625, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_11;docling;json;atto_11.json;48;3;text;text;IL Segretario Comunale f.to Dott. Erminio VERNILE;"{""l"": 262.43100596, ""t"": 495.15602604406246, ""r"": 385.25100595999993, ""b"": 474.81976677555417, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_11;docling;json;atto_11.json;49;3;text;text;______________________________;"{""l"": 239.02700281999998, ""t"": 460.6590272540625, ""r"": 408.65700282, ""b"": 451.8217675855542, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_11;docling;json;atto_11.json;50;3;text;text;Il sottoscritto responsabile del servizio delle pubblicazioni;"{""l"": 92.15000153, ""t"": 401.6640216440625, ""r"": 347.84000153, ""b"": 392.8267619755542, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_11;docling;json;atto_11.json;51;3;section_header;heading;ATTESTA;"{""l"": 299.94699860000003, ""t"": 378.66603580406246, ""r"": 347.7369986, ""b"": 369.82877613555416, ""coord_origin"": ""BOTTOMLEFT""}";;ATTESTA;ATTESTA;False
atto_11;docling;json;atto_11.json;52;3;text;text;Che la presente deliberazione è stata pubblicata, in DATA odierna, per 15 giorni consecutivi dal 09-06- 2026 al 24-06-2026 al numero 357 nel sito web istituzionale di questo Comune accessibile al pubblico al portale www.comunediausonia.it (art. 32, comma 1, della legge 18 giugno 2009, n. 69).;"{""l"": 92.15000153, ""t"": 355.66801944406245, ""r"": 555.53000153, ""b"": 323.83276153555414, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_11;docling;json;atto_11.json;53;3;text;text;Dalla Residenza Municipale, lì 09-06-2026;"{""l"": 92.15000153, ""t"": 298.17302433406246, ""r"": 282.8100015300001, ""b"": 289.33576466555417, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_11;docling;json;atto_11.json;54;3;text;text;IL Responsabile Procedimento Pubblicazione f.to Sig. Onofrio CORENO;"{""l"": 214.37399818, ""t"": 275.1750079740625, ""r"": 433.3039981800001, ""b"": 254.83874870555428, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_11;docling;json;atto_11.json;55;3;text;text;______________________________;"{""l"": 239.02699901, ""t"": 240.6780091840625, ""r"": 408.65699901000005, ""b"": 231.8407495155542, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_11;docling;json;atto_11.json;56;3;text;text;__________________________________________________________________________________;"{""l"": 92.15000153, ""t"": 194.68202701406244, ""r"": 550.98000153, ""b"": 185.84476734555415, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_11;docling;json;atto_11.json;57;3;text;text;Copia conforme all'originale, in carta libera per uso amministrativo.;"{""l"": 141.80000306, ""t"": 171.6840411740625, ""r"": 439.71000306, ""b"": 162.8467815055542, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_11;docling;json;atto_11.json;58;3;text;text;Dalla Residenza Municipale, li 09-06-2026;"{""l"": 141.80000306, ""t"": 148.68605533406242, ""r"": 331.91000306000007, ""b"": 139.84879566555412, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_11;docling;json;atto_11.json;59;3;text;text;IL Segretario Comunale Dott. Erminio VERNILE;"{""l"": 316.00199748, ""t"": 125.68800846406248, ""r"": 431.03199748000003, ""b"": 105.35174919555425, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_11;docling;json;atto_11.json;60;3;text;text;______________________________;"{""l"": 288.70199824, ""t"": 91.19100967406246, ""r"": 458.3319982400001, ""b"": 82.35375000555416, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;1;1;picture;figure;[figure];"{""l"": 254.1205291748047, ""t"": 807.7467384338379, ""r"": 340.2879638671875, ""b"": 709.9283905029297, ""coord_origin"": ""BOTTOMLEFT""}";;;;True
atto_12;docling;json;atto_12.json;2;1;section_header;heading;COMUNE DI CARINARO;"{""l"": 203.8001912434896, ""t"": 693.3817342122396, ""r"": 391.5331217447917, ""b"": 679.376698811849, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;3;1;section_header;heading;Provincia di Caserta;"{""l"": 245.6595662434896, ""t"": 663.674072265625, ""r"": 349.2509358723958, ""b"": 650.0934244791666, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;4;1;section_header;heading;Verbale di Deliberazione della Giunta Comunale;"{""l"": 150.52461751302084, ""t"": 623.7809244791666, ""r"": 444.8087158203125, ""b"": 608.9271036783854, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;5;1;text;text;N. 53 DEL 18-06-2026;"{""l"": 247.7736612955729, ""t"": 596.6196492513021, ""r"": 345.022705078125, ""b"": 585.5853678385417, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;6;1;text;text;OGGETTO:;"{""l"": 59.19507344563802, ""t"": 561.8192342122395, ""r"": 121.77272542317708, ""b"": 550.360575358073, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;7;1;text;text;"CONCESSIONE PATROCINIO MORALE, CONTRIBUTO ECONOMICO S UO O SVOLGIMENTO DELLE MANIFESTAZIONI SPORTIVE-CULTURALI ""TORNEO AMATORIALE DEI GIOVANI SCACCHISTI DEL CORSO DI SCACCHI"" E ""PRIMA DELLE VACANZE□ FACCIAMO UNA MOSSA INSIEME!"".";"{""l"": 145.45075480143228, ""t"": 561.3948364257812, ""r"": 540.7892659505209, ""b"": 479.9109700520833, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;8;1;text;text;L'anno duemilaventisei addì diciotto del mese di Giugno, alle ore 18:45 nella sala della Casa Comunale, si è riunita la Giunta Comunale convocata nelle forme di legge.;"{""l"": 54.54403177897135, ""t"": 456.1448567708333, ""r"": 502.3125, ""b"": 428.134765625, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;9;1;text;text;Presiede l'adunanza il Sindaco MARIANNA DELL'APROVITOLA e sono rispettivamente presenti e assenti i seguenti Sigg.;"{""l"": 54.54403177897135, ""t"": 429.407958984375, ""r"": 539.5208333333334, ""b"": 400.1246744791667, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;10;1;table;table;[table];"{""l"": 73.215087890625, ""t"": 374.8895263671875, ""r"": 521.1892700195312, ""b"": 259.14849853515625, ""coord_origin"": ""BOTTOMLEFT""}";;;;True
atto_12;docling;json;atto_12.json;11;1;text;text;Numero totale PRESENTI: 5- ASSENTI: 0;"{""l"": 54.96685282389323, ""t"": 244.37166341145837, ""r"": 278.21685791015625, ""b"": 232.064208984375, ""coord_origin"": ""BOTTOMLEFT""}";;;;True
atto_12;docling;json;atto_12.json;12;1;text;text;Con la partecipazione del Segretario Generale SALVATORE CAPOLUONGO, il Presidente, constatato che gli intervenuti sono in numero legale, dichiara aperta la riunione ed invita i convocati a DELIBERARE sull'oggetto sopra indicato.;"{""l"": 54.54403177897135, ""t"": 216.361572265625, ""r"": 539.0979817708334, ""b"": 175.19523111979163, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;13;2;page_header;header;Proponente: Il Sindaco, di concerto con la Delegata allo Sport Assunta Madonia;"{""l"": 54.96685282389323, ""t"": 786.3242797851562, ""r"": 445.6543375651042, ""b"": 771.8948415120443, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;14;2;section_header;heading;PREMESSO CHE;"{""l"": 55.8125, ""t"": 745.157948811849, ""r"": 145.45075480143228, ""b"": 734.1236673990885, ""coord_origin"": ""BOTTOMLEFT""}";;;PREMESSO;False
atto_12;docling;json;atto_12.json;15;2;list_item;list_item;"con nota ACQUISITA al protocollo dell'Ente in DATA 11.06.2026 al n. 6620, il sig. Elio Picone, in - qualità di Presidente e legale rappresentante dell'A.S.D. Libur, con sede in Carinaro alla Via Croce n. 12, ha richiesto la concessione del patrocinio morale ed economico, nonché l'occupazione di suolo pubblico in Piazzetta Trieste per lo svolgimento delle manifestazioni sportive-culturali denominate ""Torneo Amatoriale dei Giovani Scacchisti del Corso di Scacchi"" e ""Prima delle vacanze... facciamo una mossa insieme!"", previste per le giornate del 12 luglio 2026 e del 26 luglio 2026, dalle ore 19:00 alle ore 21:30;";"{""l"": 74.83948771158855, ""t"": 725.6357727050781, ""r"": 540.7892659505209, ""b"": 623.7809244791666, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;16;2;list_item;list_item;"con la medesima istanza è stato richiesto un contributo economico pari ad € 200,00 a copertura delle spese di premiazione, cancelleria e materiale necessario allo svolgimento delle iniziative;";"{""l"": 91.3295389811198, ""t"": 616.5662027994791, ""r"": 539.9436442057291, ""b"": 574.5510864257812, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;17;2;section_header;heading;CONSIDERATO CHE;"{""l"": 55.8125, ""t"": 567.760762532552, ""r"": 169.97442626953125, ""b"": 556.3021036783855, ""coord_origin"": ""BOTTOMLEFT""}";;;CONSIDERATO;False
atto_12;docling;json;atto_12.json;18;2;list_item;list_item;"le iniziative proposte perseguono finalità sportive, culturali, educative e aggregative, favorendo la socializzazione, l'inclusione e la partecipazione della cittadinanza;";"{""l"": 88.79261271158855, ""t"": 548.2385864257812, ""r"": 539.9436442057291, ""b"": 518.1065266927083, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;19;2;list_item;list_item;"il gioco degli scacchi e della dama costituisce un importante strumento di crescita culturale e formativa, in grado di sviluppare capacità logiche, strategiche e relazionali;";"{""l"": 89.6382548014323, ""t"": 512.5893961588542, ""r"": 539.9436442057291, ""b"": 485.0037027994792, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;20;2;list_item;list_item;"le manifestazioni risultano coerenti con gli indirizzi e le finalità istituzionali dell'Amministrazione Comunale;";"{""l"": 87.9469706217448, ""t"": 478.6377766927083, ""r"": 540.366455078125, ""b"": 451.0520833333333, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;21;2;list_item;list_item;"rientra tra gli obiettivi dell'Amministrazione comunale sostenere iniziative di interesse collettivo aventi finalità sportive, culturali, sociali e ricreative, promuovendo la partecipazione attiva della comunità locale;";"{""l"": 90.06107584635417, ""t"": 443.4130045572917, ""r"": 540.366455078125, ""b"": 400.9734700520833, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;22;2;text;text;"RITENUTO di accogliere favorevolmente la richiesta dell'A.S.D. Libur, concedendo il patrocinio morale, un contributo economico e l'utilizzo del suolo pubblico per lo svolgimento delle iniziative sopra descritte;";"{""l"": 54.54403177897135, ""t"": 394.1831461588542, ""r"": 539.5208333333334, ""b"": 350.0460611979167, ""coord_origin"": ""BOTTOMLEFT""}";;;RITENUTO;False
atto_12;docling;json;atto_12.json;23;2;section_header;heading;VISTI;"{""l"": 54.96685282389323, ""t"": 345.377685546875, ""r"": 90.48389689127605, ""b"": 332.221435546875, ""coord_origin"": ""BOTTOMLEFT""}";;;VISTO;False
atto_12;docling;json;atto_12.json;24;2;list_item;list_item;"il D.Lgs. 18 agosto 2000, n. 267 ed in particolare gli artt. 48, 49, 107 e 134, comma 4;";"{""l"": 90.90671793619792, ""t"": 324.157958984375, ""r"": 494.2788899739583, ""b"": 311.42610677083337, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;25;2;list_item;list_item;"lo Statuto Comunale;";"{""l"": 91.3295389811198, ""t"": 304.21138509114587, ""r"": 196.6122029622396, ""b"": 292.752685546875, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;26;2;list_item;list_item;"il Regolamento comunale per la concessione di contributi in favore di associazioni per finalità di promozione di attività culturali, sportive e ricreative, approvato con deliberazione di Consiglio Comunale n. 27 del 30.06.2015;";"{""l"": 90.48389689127605, ""t"": 285.5379638671875, ""r"": 540.366455078125, ""b"": 242.674072265625, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;27;2;list_item;list_item;"il Bilancio di previsione vigente;";"{""l"": 89.6382548014323, ""t"": 235.03495279947913, ""r"": 250.31060791015625, ""b"": 222.3031005859375, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;28;2;section_header;heading;SI PROPONE DI DELIBERARE;"{""l"": 216.4848429361979, ""t"": 215.08837890625, ""r"": 378.4256591796875, ""b"": 204.05411783854163, ""coord_origin"": ""BOTTOMLEFT""}";;PROPONE_DELIBERARE;PROPONE_DELIBERARE;False
atto_12;docling;json;atto_12.json;29;2;list_item;list_item;"DI APPROVARE le PREMESSE quali parte integrante e sostanziale del presente provvedimento;";"{""l"": 72.72537740071614, ""t"": 197.2637939453125, ""r"": 540.7892659505209, ""b"": 166.282958984375, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;30;2;list_item;list_item;"DI CONCEDERE all'A.S.D. Libur il patrocinio morale del Comune di Carinaro per lo svolgimento delle manifestazioni sportive-culturali denominate ""Torneo Amatoriale dei Giovani Scacchisti del Corso di Scacchi"" e ""Prima delle vacanze... facciamo una mossa insieme!"", previste per i giorni 12 e 26 luglio 2026;";"{""l"": 71.87973531087239, ""t"": 162.03898111979163, ""r"": 540.366455078125, ""b"": 102.6236572265625, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;31;2;list_item;list_item;DI CONCEDERE all'A.S.D. Libur un contributo economico straordinario pari ad € 200,00 ai sensi dell'art. 7 del Regolamento comunale approvato con deliberazione di Consiglio;"{""l"": 71.87973531087239, ""t"": 98.37967936197913, ""r"": 540.366455078125, ""b"": 67.39888509114587, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;32;3;section_header;heading;"Comunale n. 27 del 30.06.2015;";"{""l"": 91.75236002604167, ""t"": 804.1488749186198, ""r"": 242.6998087565104, ""b"": 791.8414154052734, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;33;3;list_item;list_item;"DI DARE ATTO che la relativa spesa trova copertura sul capitolo 1880.1 del Bilancio di previsione vigente, denominato ""Spettacoli e/o manifestazioni culturali - contributi ad associazioni promotrici"";";"{""l"": 71.4569091796875, ""t"": 785.8998819986979, ""r"": 540.7892659505209, ""b"": 741.338389078776, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;34;3;list_item;list_item;I CONCEDERE all'A.S.D. Libur l'occupazione gratuita del suolo pubblico in Piazzetta Trieste per le giornate del 12 e 26 luglio 2026, dalle ore 19:00 alle ore 21:30, limitatamente allo svolgimento delle iniziative indicate in PREMESSA, demandando al competente ufficio il rilascio della relativa autorizzazione e l'espletamento degli adempimenti conseguenti.;"{""l"": 72.30255635579427, ""t"": 735.8212483723959, ""r"": 540.7892659505209, ""b"": 677.2547200520834, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;35;3;list_item;list_item;"DI PRECISARE che la liquidazione del contributo concesso avverrà previa presentazione di idonea rendicontazione delle spese effettivamente sostenute dall'Associazione beneficiaria;";"{""l"": 72.30255635579427, ""t"": 671.3131917317709, ""r"": 539.9436442057291, ""b"": 642.8787027994791, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;36;3;list_item;list_item;"DI DARE ATTO che l'organizzazione e lo svolgimento delle manifestazioni avverranno sotto l'esclusiva responsabilità dell'Associazione organizzatrice, la quale dovrà adottare tutte le misure necessarie a garantire il corretto svolgimento delle iniziative nel rispetto della normativa vigente;";"{""l"": 72.72537740071614, ""t"": 636.9371744791666, ""r"": 539.9436442057291, ""b"": 577.0974527994792, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;37;3;list_item;list_item;"DI DEMANDARE al Responsabile dell'Area Affari Generali e agli altri Responsabili dei sern z, d d o n oggi adempimenti conseguenti al presente provvedimento.;";"{""l"": 72.30255635579427, ""t"": 572.4291178385417, ""r"": 539.9436442057291, ""b"": 528.292012532552, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;38;3;list_item;list_item;DI DICHIARARE la presente deliberazione immediatamente eseguibile ai sensi dell'art. 134, comma 4, del D.Lgs. n. 267/2000.;"{""l"": 72.30255635579427, ""t"": 522.774881998698, ""r"": 539.5208333333334, ""b"": 493.916015625, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;39;4;section_header;heading;LA GIUNTA COMUNALE;"{""l"": 229.16949462890625, ""t"": 783.7779083251953, ""r"": 366.163818359375, ""b"": 772.7436319986979, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;40;4;text;text;"VISTA la proposta di deliberazione sopra riportata;";"{""l"": 55.389678955078125, ""t"": 765.1045176188151, ""r"": 311.19696044921875, ""b"": 749.8262939453125, ""coord_origin"": ""BOTTOMLEFT""}";;;VISTO;False
atto_12;docling;json;atto_12.json;41;4;text;text;"ACQUISITI i pareri favorevoli di regolarità tecnica e contabile espressi ai sensi dell'art. 49 del D.Lgs. n. 267/2000;";"{""l"": 54.96685282389323, ""t"": 745.157948811849, ""r"": 539.9436442057291, ""b"": 716.7234700520834, ""coord_origin"": ""BOTTOMLEFT""}";;;ACQUISITI_PARERI;False
atto_12;docling;json;atto_12.json;42;4;text;text;Risr r e n rne n Romna;"{""l"": 54.96685282389323, ""t"": 709.9331461588541, ""r"": 399.5667317708333, ""b"": 695.9281107584635, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;43;4;text;text;"Con votazione unanime favorevole resa nei modi e termini di legge;";"{""l"": 54.96685282389323, ""t"": 691.259765625, ""r"": 388.5733642578125, ""b"": 676.4059346516927, ""coord_origin"": ""BOTTOMLEFT""}";0.0;;;False
atto_12;docling;json;atto_12.json;44;4;section_header;heading;DELIBERA;"{""l"": 268.06911214192706, ""t"": 670.0399983723959, ""r"": 327.2642008463542, ""b"": 658.5813395182291, ""coord_origin"": ""BOTTOMLEFT""}";;DELIBERA;DELIBERA;False
atto_12;docling;json;atto_12.json;45;4;list_item;list_item;"i' n dpat re z ore e ne nt dna intende integralmente RICHIAMATA e trascritta;";"{""l"": 72.72537740071614, ""t"": 651.3666178385416, ""r"": 540.7892659505209, ""b"": 622.9321492513021, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;46;4;list_item;list_item;"DI CONCEDERE all'A.S.D. Libur il patrocinio morale del Comune di Carinaro per lo svolgimento delle manifestazioni sportive-culturali denominate ""Torneo Amatoriale dei Giovani Scacchisti del Corso di Scacchi"" e ""Prima delle vacanze... facciamo una mossa insieme!"", previste per i giorni 12 e 26 luglio 2026;";"{""l"": 71.87973531087239, ""t"": 616.9906005859375, ""r"": 540.7892659505209, ""b"": 557.15087890625, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;47;4;list_item;list_item;"DI CONCEDERE all'A.S.D. Libur un contributo economico straordinario pari ad € 200,00 ai sensi dell'art. 7 del Regolamento comunale approvato con deliberazione di Consiglio Comunale n. 27 del 30.06.2015;";"{""l"": 72.72537740071614, ""t"": 552.0581461588542, ""r"": 539.9436442057291, ""b"": 509.61863199869794, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;48;4;list_item;list_item;"DI DARE ATTO che la relativa spesa trova copertura sul capitolo 1880.1 del Bilancio di previsione vigente, denominato ""Spettacoli e/o manifestazioni culturali - contributi ad associazioni promotrici"";";"{""l"": 71.4569091796875, ""t"": 503.25270589192706, ""r"": 540.7892659505209, ""b"": 458.6912027994792, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;49;4;list_item;list_item;"DI CONCEDERE all'A.S.D. Libur l'occupazione del suolo pubblico in Piazzetta Trieste per le giornate del 12 e 26 luglio 2026, dalle ore 19:00 alle ore 21:30, limitatamente allo svolgimento delle iniziative indicate in PREMESSA, demandando al competente ufficio il rilascio della relativa autorizzazione ai sensi della normativa e dei regolamenti vigenti;";"{""l"": 71.4569091796875, ""t"": 454.0228678385417, ""r"": 540.7892659505209, ""b"": 394.1831461588542, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
atto_12;docling;json;atto_12.json;50;4;list_item;list_item;"DI PRECISARE che la liquidazione del contributo concesso avverrà previa presentazione di idonea rendicontazione delle spese effettivamente sostenute dall'Associazione beneficiaria;";"{""l"": 72.72537740071614, ""t"": 388.666015625, ""r"": 539.5208333333334, ""b"": 360.2315266927083, ""coord_origin"": ""BOTTOMLEFT""}";;;;False
