id_atto;file_name;ocr;testo_completo_llm;golden_label
0033;atto_33.pdf;1;"CITTA’DITRAPANI Provincia di Trapani Medagliad'OroalValorCivile Ordinanza del Sindaco Proposta n. SERVCIMI5901/2025 Ordinanza n. 95 del 21/10/2025 Oggetto: Festa dei Santi ed Ecommemorazione deidefunti - 1° e 2 Novembre 2025 IL SINDACO Premesso che: - la “Commemorazione dei defunti” è il giorno dedicato alla memoria di tutti i defunti ed è festività molto sentita in Sicilia; - si celebra il 2 Novembre, giorno successivo alla solennità di Ognissanti, anche questa ricorrenza molto sentita, ma non figura nel calendario come festività civile; - durante queste due giornate è consuetudine partecipare alla messa in suffragio dei defunti, andare in processione al cimitero e in tale occasione, visitare i propri congiunti portando fiori sulle tombe dei propri cari; Dato atto di quanto sopra descritto, ed essendone necessaria disciplina nei relativi giorni, 1° e 2 Novembre 2025, con opportune disposizioni comportamentali in ottemperanza a quanto statuito dall’art. 7° del vigente Regolamento Comunale dei Servizi Funebri e Cimiteriali.";Ordinanza
0034;atto_34.pdf;1;"CITTA’DITRAPANI Provincia di Trapani Medaglia d’Oro al Valor Civile Ordinanza del Sindaco Proposta n. SERVPOMU 7859/2025 Ordinanza n. 110 del 30/12/2025 Oggetto: Svolgimento della manifestazione denominata “Capodanno in Piazza” che si svolgerà a Trapani in Piazza Municipio il 31 dicembre 2025, autorizzazione in deroga ai giorni di gennaio 2026 e disposizioni sulla vendita e somministrazione di bevande in bottiglie e contenitori in vetro ed lattine. Il Sindaco Premesso che: Il Comune di Trapani considera l’arte e la cultura in tutte le sue espressioni, fattore primario di sviluppo sociale e del progresso civile della collettività; e obiettivo primario di questa Amministrazione Comunale, infatti, attuare una politica di incentivazione socio-economica di tutto il territorio comunale ed in modo particolare all’offerta di servizi al turismo in occasioni di eventi, manifestazioni ed altre riunioni straordinarie di persone.";Ordinanza
0035;atto_35.pdf;1;N.409 CITTA' DITORINO SERVIZIO CENTRALE CONSIGLIO COMUNALE RACCOLTA DEI REGOLAMENTI MUNICIPALI REGOLAMENTO CONSIGLIO COMUNALE DELLE RAGAZZIE DELLA CITTA DI TORINO Approvato con deliberazione della Giunta Comunale in data 27 giugno 2024 (DEL 377/2024 e allegato) esecutiva dal 8 luglio 2024. INDICE TITOLO I - ISTITUZIONE E COMPETENZE DEL CONSIGLIO COMUNALE DELLE RAGAZZIE DELLA CITTA DI TORINO. 1 Articolo 1 - Istituzione e finalità 2 Articolo 2 - Competenze e funzioni. 3 Articolo 3 - Composizione e durata del mandato consiliare 4 Articolo 4 - Elezione del CCR. TITOLO II - COMPOSIZIONE DEL CCR 5 Articolo 5 - Funzioni e ruoli nel CCR 6 Articolo 6 - Il/La Sindaco/a. 7 Articolo 7 - I/La Presidente.. 8 Articolo 8 - M/La Segretario/a... 9 Articolo 9 - Elezione del/della Sindaco/a e Presidente 10 Articolo 10 - Creazione delle Commissioni. TITOLO III - FUNZIONAMENTO DEL CCR. 11 Articolo 11 - Convocazione delle sedute.. 12 Articolo 12 - Attività delle Commissioni;Regolamento
0036;atto_36.pdf;0;N. 410 CITTA' DI TORINO SERVIZIO CENTRALE CONSIGLIO COMUNALE RACCOLTA DEI REGOLAMENTI MUNICIPALI REGOLAMENTO IN MATERIA DI ESERCIZIO DI INCARICHI ED ATTIVITA’ EXTRAISTITUZIONALI Approvato con deliberazione della Giunta Comunale in data 10 dicembre 2024 (DEL 761/2024 e allegato) esecutiva dal 22 dicembre 2024. INDICE I Articolo 1 - Premessa Articolo 2 – Oggetto della disciplina e finalità Specifiche disposizioni trovano applicazione nel caso di prestazione lavorativa pari o inferiore al 50% di quella a tempo pieno. Articolo 3 - Incompatibilità, cumulo di impieghi e incarichi Articolo 4 - Conflitti di interesse Articolo 5 - Iscrizioni all’Albo Articolo 9 – Conferimento di incarichi a dipendenti di altra Amministrazione e della Città di Torino;Regolamento
0037;atto_37.pdf;1;N.412 CITTÀ DI TORINO SERVIZIO CENTRALE DEL CONSIGLIO COMUNALE RACCOLTA DEI REGOLAMENTI MUNICIPALI REGOLAMENTO PER LA DISCIPOLINA DELLA VIDEOSORVEGLIANZA SUL TERRITORIO DEL COMUNE DI TORINO Approvato con deliberazione del Consiglio Comunale in data 17 dicembre 2024 (DEL 806/2024 e allegato), IE – esecutivo dal 31 dicembre 2024. INDICE CAPO I - DISPOSIZIONI GENERALI Articolo 1 - Oggetto Articolo 2 - Finalità e base giuridica Articolo 3 - Definizioni Articolo 4 - Principi applicabili al trattamento dei dati personali CAPO II - SOGGETTI Articolo 5 - Titolare Articolo 6 - Designato Articolo 7 - Incaricati Articolo 8 - Soggetti esterni CAPO III - TRATTAMENTO DEI DATI PERSONALI Articolo 9 - Modalità di raccolta dei dati Articolo 10 - Conservazione Articolo 11 - Misure di sicurezza Articolo 12 - Diritti degli interessati Articolo 13 - Violazione dei dati personali CAPO IV - DISPOSIZIONI SPECIFICHE Articolo 14 - Sistema integrato Pubblico/Privato Articolo 15 - Forme di partecipazione interistituzionale;Regolamento
0038;atto_38.pdf;0;ACCORDO DECENTRATO INTEGRATIVO SULLE MODALITA' DI UTILIZZO DELLE RISORSE DECENTRATE TRIENNIO 2023/2025 AREA NON DIRIGENTI Il giorno 29 dicembre 2023 nella sala Pignatiello, in Palazzo San Giacomo, previa regolare convocazione, viene sottoscritto il presente accordo sulla ripartizione delle risorse decentrate del Fondo 2023. Premessa La costituzione del fondo 2023 è avvenuta con la deliberazione di G.C. n. 498 del 14 dicembre 2023 con la quale, ai sensi del CCNL 2019/2021 Funzioni Locali, sono state quantificate le risorse complessive del fondo salario accessorio per il personale del comparto e, sulla base delle direttive e delle indicazioni fornite alla contrattazione, fissato l’importo a disposizione per il confronto tra la Parte Pubblica e la Parte Sindacale.;AccordoSindacale
0039;atto_39.pdf;1;SettoRE Risorse Umane Direzione Milano Comune di Milano CONCERTAZIONE CON LE RAPPRESENTANZE SINDACALI Aree contrattuali del personale non appartenente alla dirigenza. In data 21 maggio 2003, presso la sede di via Bergognone 30, le delegazioni di Parte Pubblica e di Parte Sindacale, che sottoscrivano il presente verbale di concertazione, si sono incontrate per confrontarsi e definire i profili professionali del personale dipendente del Comune di Milano, criteri generali per il personale non appartenente all'area contrattuale della Dirigenza. A seguito dell'incontro, hanno condiviso gli orientamenti di seguito delineati. Premessa. L'esigenza di una nuova definizione dei Profili Professionali, nell'ambito del Comune di Milano, trova fondamento e giustificazione sulla base di alcune esigenze irrinunciabili che possono essere sintetizzate nei seguenti punti: supportare il processo di cambiamento in atto, con particolare riferimento ai;AccordoSindacale
0040;atto_40.pdf;1;"COMUNEDINAPOLI Area Risorse Umane ServizioDisciplina,PrerogativeeRelazioniSindacali Accordo per la modifica del CCDI siglato in data 29/12/2023 ed integrazione dei criteri per la definizione dellemodalita di attribuzione dell'indennitaper specifiche responsabilita di cui all'art.84del CCNL 2019-2021 PREMESSO che in data 27 giugno c.a. veniva siglata l'ipotesi di accordo per la modifica del CCDI sottoscritto in data 29/12/2023, nonché lintegrazione dei criteri per la definizione delle modalita di attribuzione dell'indennita per specifiche responsabilita di cui all'art. 84 del CCNL 2019-2021; VISTA la positiva certificazione resa dal Collegio dei Revisori, ai sensi dell'art. 8, comma 7, del CCNL Funzioni Locali 2019-2021, nonché dell'art. 40 bis, comma 1, del D.lgs. n. 165/2001, di cui al verbale dell’08/07/2024, acquisito al protocollo generale dell’Ente con PG/2024/614546del09/07/2024; DATO ATTO che la Giunta Comunale, con deliberazione n° 286 dell'11/";AccordoSindacale
0041;atto_41.pdf;1;"mobilita VERBALI DI ACCORDO Addi 27 ottobre 2022 presso la sede di Roma Servizi per la Mobilità Srl, si sono incontrati: Servizi per la Mobilità Srl e le rappresentanze dell'Organizzazione Sindacale FAiSACISAL Visto: Verbale di accordo sindacale aziendale del 13 luglio 2020; Verbale di accordo sindacale aziendale del 10 settembre 2020; Verbale di accordo sindacale aziendale del 3 agosto 2022; Premesso: Che il verbale di accordo del 13 luglio 2020, in un'ottica di miglioramento della produttività aziendale, oltre a fissare la durata dell'orario di servizio settimanale 38 ore per tutto il personale appartenente all'Area Amministrativa e Servizi all'Area Mansioni Gestionali e Professionali, risultava escluso dal primo paragrafo della “Costituzione ed avvio Fase1” del verbale di accordo sindacale del 3 elementare/con conviventi gravemente disabili senza limitazioni di età e alle ore 7.30 per le lavoratrici/lavoratori (con esclusione del personale turnista), in entrambe i casi con autorizzazione del Responsabile di Direzione.";AccordoSindacale
0042;atto_42.pdf;0;ESTRATTO DAL VERBALE DELLE DELIBERAZIONI DELLA GIUNTA COMUNALE Deliberazione N. 331 Seduta del 19/12/2019 Oggetto: VISITING PISTOIA 2019/2020 - CONTRIBUTO PER L’APERTURA AI TURISTI DELLA CHIESA DI SAN GIOVANNI FUORCIVITAS NEL PERIODO DELLE FESTIVITA’ NATALIZIE. L’anno Duemiladiciannove il giorno diciannove del mese di Dicembre alle ore 10:45 nel Palazzo Comunale e nella sala delle proprie sedute, si è riunita la Giunta Comunale. Sono intervenuti i Signori: Sindaco TOMASI ALESSANDRO Vice Sindaco CELESTI ANNA MARIA IDA Assessore RISALITI GIANNA Assessore SABELLA ALESSANDRO Assessore FROSINI ALESSANDRA Assessore CAPECCHI ALESSANDRO Assessore MAGNI GABRIELE Assessore SEMPLICI MARGHERITA Assessore BARTOLOMEI ALESSIO Totale: Presenti n. 7 Assenti n. 2 Partecipa il Segretario Generale del Comune, Dr. PANCARI RAFFAELE;DeliberaGiunta
0043;atto_43.pdf;1;ACCORDO TERRITORIALE SULLELOCAZIONIABITATIVE Applicabile nel comune di Firenze e Comuni Limitrofi Sottoscritto il 03/07/2025 In attuazione dell'art. 2, comma 3 Legge 431/1998 e art. 5 c. 2 Legge 431/98 Decreto Ministero delle Infrastrutture e dei Trasporti 16/01/2017 (G.U. n.62 del) Stipulato tra: Organizzazioni sindacali e associazioni degli inquilini: SUNIA, SICET, UNIAT, UNIONE INQUILINI, CONIA Associazioni dei proprietari: APPC, ASPPI, CONFABITARE, CONFAPPI, CONFEDILIZIA, UPPI area Metropolitana Fiorentina e UPPI Delegazioni Provinciali Premessa Premesso che il 16/01/2017 é stato approvato il decreto del Ministro delle infrastrutture e dei trasporti, di concerto con il Ministro dell' Economia e delle Finanze indicato in epigrafe, in attuazione di quanto previsto all'art. 4 c. 2 della Legge 9 dicembre 1998 n. 431, ed è necessario provvedere alla sottoscrizione di un nuovo accordo territoriale per i comuni di Bagno a Ripoli.;AccordoSindacale
0044;atto_44.pdf;0;Comune di Afragola STATUTO TITOLO I DISPOSIZIONI GENERALI CAPO I Principi Generali CAPO II Attività Normativa – giuridicamente comprovata dal possesso della laurea in materie economico-giuridiche o equipollenti. 1. Le modalità per la raccolta e la verifica delle firme e per l'indizione e lo svolgimento del referendum sono stabilite dal Regolamento. 1. Le Consulte possono avanzare proposte, petizioni, istanze all’Amministrazione comunale anche attraverso il comitato. Su richiesta dell’Amministrazione comunale e secondo quanto espressamente previsto dal ‘Regolamento del Consiglio Comunale’, le Consulte esprimono pareri sull’emanazione di atti di rilevanza per i diversi quartieri.;Statuto
0045;atto_45.pdf;0;ESTRATTO DAL VERBALE DELLE DELIBERAZIONI DELLA GIUNTA COMUNALE Deliberazione N. 338 Seduta del 19/12/2019 Oggetto: SISTEMA INTEGRATO DI INTERVENTI E SERVIZI SOCIALI - CONTRIBUTO ECONOMICO ALL’FONDAZIONE MAIC - ANNO 2019 - PROVEDIMENTI. L’anno Duemiladiciannove il giorno diciannove del mese di Dicembre alle ore 10:45 nel Palazzo Comunale e nella sala delle proprie sedute, si è riunita la Giunta Comunale. Sono intervenuti i Signori: Sindaco TOMASI ALESSANDRO Vice Sindaco CELESTI ANNA MARIA IDA Assessore RISALITI GIANNA Assessore SABELLA ALESSANDRO Assessore FROSINI ALESSANDRA Assessore CAPECCHI ALESSANDRO Assessore MAGNI GABRIELE Assessore SEMPLICI MARGHERITA Assessore BARTOLOMEI ALESSIO Totale: Presenti n. 7 Assenti n. 2 Partecipa il Segretario Generale del Comune, Dr. PANCARI RAFFAELE Il Presidente TOMASI ALESSANDRO da’ atto che il numero dei presenti e’ quello richiesto dalla legge per poter validamente deliberare.;DeliberaGiunta
0046;atto_46.pdf;1;Comune di Pozzuoli Città Metropolitana di Napoli Regolamento Gruppo Comunale Volontari di Protezione Civile Approvato con delibera del Consiglio Comunale n. ... del 2023 DESIMONELYDIA PRESIDENTE D'AMICO Manuela SPAZIOFLEGREO ANDREOZZI Gennaro EUROPAVERDE POZZUOLI CAIA Salvatore DEMOCRATICA COSSI Sandro POZZUOLILIBERA FIGLIOLIAPERLA DEL A GLIOMarzia CITTA GENOVESE Leandro PROGRESSISTI DEMOCRATICI MODERATIPER IASI E Guido POZZUOLI ISMEN Paolo GRUPPOMISTO MAIONE DEMOCRAZIAE Salvatore LIBERTA PASTORE Gennaro POZZUOLIALCENTRO SEBASTIANO Gianluca INSIEME TOZZI Riccardo POZZUOLI ORA! (G.U N.53 DEL 03.03.2023.) CAPO I - DISPOSIZIONI PRELIMINARI · ART. 1 – FINALITÀ CAPO II – COSTITUZIONE, OBBIETTIVI ED ATTIVITÀ ART. 2 – COSTITUZIONE GRUPPO COMUNALE DEGLI VOLONTARI DI PROTEZIONE CIVILE ART. 3 – IL SINDACO ART. 4 – OBIETTIVI DEL GRUPPO ART. 5 – ATTIVITÀ DEL GCVPC CAPO;Regolamento
0047;atto_47.pdf;1;"COMUNE DIPOZZUOLI PROVINCIADINAPOLI **PROPOSTA di deliberazioneN...** del Estratto delle Deliberazioni di Consiglio Comunale - Delibera N. 221 degli impianti sportivi - delibera di G.C. n. 163 Del 30/11/2016; L'anno duemilasedici, il giorno ventisette del mese di Dicembre, nella Casa Comunale, e precisamente nella sala delle adunanze municipali, si é riunito il Consiglio Comunale in seduta Pubblica. Premesso che a ciascun Consigliere e stato notificato l'avviso di convocazione pubblicato all'Albo Pretorio del Comune, risulta che sono presenti i seguenti Consiglieri in carica: FIGLIOLIA Vincenzo (SINDACO) LUONGO Michelangelo BIFULCO Vincenzo MAIONE Salvatore BUONO Elio MANZONI Luigi CAIAZZO Salvatore MONACO Filippo COSSIGA Sandro ORSI Maurizio CUTOLO Mario Massimiliano PENNACCHIO Domenico POLLICE Tommaso Gennaro";DeliberaConsiglio
0048;atto_48.pdf;0;"CITTA’ DI PORTO RECANATI Provincia di Macerata Registro Generale n. 48 ORDINANZA POLIZIA MUNICIPALE N. 48 DEL 26-05-2026 Oggetto: PROVVEDIMENTI TEMPORANEI DI MODIFICA ALLA VIABILITÀ, INTERDIZIONE ALLA CIRCOLAZIONE E DIVIETO DI SOSTA CON RIMOZIONE FORZATA IN CORSO MATTEOTTI PER LO SVOLGIMENTO DELLA MANIFESTAZIONE “IL PORTO DEI BAMBINI” DEL 31 MAGGIO 2026 IL FUNZIONARIO RESPONSABILE VISTA la deliberazione della Giunta Comunale n. 97 del 18/05/2026, con cui è stato concesso il patrocinio oneroso alla Società “Marche Magiche impresa sociale S.r.l.” per l’evento “Il Porto dei Bambini” del 31 maggio 2026, prevedendo la chiusura al traffico dell’area dalle ore 08:00 alle ore 20:00; PRESO ATTO che l’area dell’evento è individuata nel tratto di Corso Matteotti compreso tra Via Don Minzoni e Via XXIV Maggio, con svolgimento delle attività dalle ore 11:00 alle ore 19:00 del medesimo giorno.";Ordinanza
0049;atto_49.pdf;1;COMUNEDI POZZUOLI (CITTA METROPOLITANA DI NAPOLI) REGOLAMENTO DL DISCIPLINA DELLE MODALITA’ DI RICEVIMENTO E PREVISTEDALLA LEGGE 22 DICEMBRE 2017, N. 219 Legge 22 dicembre 2017, n. 219 - Circolare Ministero dell'Interno n. 1/2018 del 08-02-2018 Esaminato ed approvato dalla Commissione Regolamenti e Statuto in data: Sebastiano Gianluca Presidente Caso Antonio Movimento Cinquestelle Cossiga Sandro Per Cambiare Daniele Vincenzo Partito Democratico De Simone Lydia Gruppo Misto Fenocchio Espedito Campania Libera Giacobbe Pasquale Forza Italia Scotto di Minico Tommaso Democrazia e Libertà Pastore Gennaro Uniti per Pozzuoli Postiglione Raffaele Pozzuoliora! Tozzi Paolo Verdi Villani Antonio Idea Pozzuoli INDICE Art. 1 - DEFINIZIONI Art. 2 - NATURA E SCOPO DEL REGISTRO Art. 3 - SOGGETTI LEGITTIMATI Art. 4 - ISTITUZIONE E CONTENUTI DEL REGISTRO Art. 5 - MODALITA’ DI REGISTRAZIONE E DI DEPOSITO Art. 6 - REVOCA, MODIF;Regolamento
0050;atto_50.pdf;1;"COMANDOPOLIZIAMUNICIPALEROCCARAINOLA Tel.-081-5118445 vigili@comune.roccarainola.na.it comandovigili.roccarainola@pec.it ORDINANZA N. 48 DEL 30.10.2024 Prot. n. 1476 /P.M. II Responsabile del Servizio di Polizia Municipale VISTO: · l'art. 107 del D.Lgs 18.8.2000 n. 267, che disciplina le funzioni e le responsabilità della dirigenza; · l'art. 109 del D.Lgs 18.8.2000 n. 267, che stabilisce che nei comuni privi di personale di qualifica dirigenziale le funzioni di cui all'articolo 107, commi 2 e 3, fatta salvezza dell'articolo 97, comma 4, lettera d), possono essere attribuite, a seguito di provvedimento motivato del sindaco, ai responsabili degli uffici o dei servizi, indipendentemente dalla loro qualifica funzionale, anche in deroga a ogni diversa disposizione; · il Decreto Sindacale prot. n. 2258 del 01.10.2024, con cui il sottoscritto è stato nominato Responsabile del Servizio di Polizia Locale, conferendogli la titolarità della Posizione Organizzativa.";Ordinanza
0051;atto_51.pdf;1;"Comune recanati di Recanati citta dell'infinito Area Tecnica Ordinanza numero: 164 Oggetto: Ordinanza contingibile urgente di divieto dell'utilizzo di acqua per consumo umano e alimentare in zona Grazie del Comune di Recanati ILSINDACO VISTA la nota dell’Azienda Sanitaria Territoriale di Macerata, U.O.C. Igiene Alimenti e Nutrizione, prot. n. 143145 del 28.11.2025, acquisita al protocollo comunale al n. 49374 del 28.11.2025, con la quale si comunica che, a seguito di prelievi e analisi effettuate sul campione di acqua prelevato presso il punto di prelievo “Le Grazie - Recanati”, sono stati riscontrati valori superiori ai limiti stabiliti dal D.Lgs. 18/2023 per i parametri microbiologici ""Enterococchi""; VISTA la nota prot. 49414 del 28.11.2025, con la quale Astea S.p.A. ha rappresentato a questo Ente che l’area interessata dal superamento dei succitati parametri microbiologici indicati dell’Ast risulta essere quella allinterno del perimetro tracciato con la linea rossa nella";Ordinanza
0052;atto_52.pdf;1;"Comune di Roccarainola Città Metropolitana di Napoli COMANDOPOLIZIA MUNICIPALE DI ROCCARAINOLA Prot. n. 1466 /P.U. Ordinanza n. 47 del 29.10.2024 IL RESPONSABILE DEL SERVIZIO DI POLIZIA MUNICIPALE VISTO: · l'art. 107 del D.Lgs 18.8.2000 n. 267, che disciplina le funzioni e le responsabilità della dirigenza; l'art. 109 del D.Lgs 18.8.2000 n. 267, che stabilisce che nei comuni privi di personale di qualifica, comma 4, lettera d), possono essere attribuite, a seguito di provvedimento motivato del sindaco, ai responsabili degli uffici o dei servizi, indipendentemente dalla loro qualifica funzionale, anche in deroga a ogni diversa disposizione; il Decreto Sindacale prot. n. 4 del 01.10.2024, con cui il sottoscritto è stato nominato Responsabile del Servizio di Polizia Locale, conferendo la titolarità della Posizione Organizzativa; -Premesso che in occasione della commemorazione dei defunti, per il giorno 1 e 2...";Ordinanza
0053;atto_53.pdf;1;"COMUNE DI ROCCARAINOLA ACo Comune di Roccarainola Prot0co11o N.0004455/2026 del 23/03/2026 Ordinanzasindacalen.06del23/03/2026 OGGETTO: Adozione di misure urgenti a tutela della salute per contenere e annullare il rischio di contagio virus EpatiteA IL SINDACO Premesso che: La Regione Campania, con comunicato stampa del 19 marzo 2026, ha disposto un rafforzamento delle attività di controllo lungol'intera filiera dei molluschi bivalve alle azioni di prevenzione contro l'epatite A, alla luce dell'andamento dei casi registrati dall'inizio dell'anno con un incremento che richiede la massima attenzione sul fronte della sicurezza alimentare, della sorveglianza epidemiologica e dell'informazione ai cittadini; l'intervento regionale ha coinvolto i Dipartimenti di Prevenzione delle ASL, l'Istituto Zooprofilattico Sperimentale del Mezzogiormo e la rete tecnico-scientifica attivata";Ordinanza
0054;atto_54.pdf;0;Processo verbale delle deliberazioni del Consiglio Comunale Seduta del 21/05/2026 – delibera n. 35 OGGETTO: MOZIONE DEL GRUPPO CONSILIARE FRATELLI D'ITALIA RELATIVA A INTEGRAZIONE CONTRIBUTO CENTRI ESTIVI. L'anno (2026), il mese di Maggio, il giorno ventuno, si è adunato il Consiglio Comunale, in seduta pubblica di prima convocazione, previo avviso scritto notificato in tempo utile ai consiglieri. Presiede il cons. Filippo Rossini - Presidente del Consiglio Comunale. Assiste il Segretario Generale Marco Mordenti. Risultano presenti i Consiglieri: LATTUCA ENZO MONTI FEDERICA BERTI PIERO PARISE DENIS BIGUZZI FRANCESCO PELLIGRINI NICHOLAS BONDANINI LARA PEZZI FABIO CASALI MARCO PIRACCINI IVAN CASTAGNOLI ENRICO ROSSI FRANCESCO CENSI DAMIANO ROSSINI FILIPPO CEREDI GIANNI SIROTTI GAUDENZI ENRICO DE LUCA MARCO ROCCO STRINATI ARMANDO FANTINI MARCO TOMBETTI FRANCESCA GIANGRANDI MARCO VALLETTA VITTORIO;DeliberaConsiglio
0055;atto_55.pdf;0;Processo verbale delle deliberazioni del Consiglio Comunale Seduta del 30/04/2026 – delibera n. 30 OGGETTO: MOZIONE DEL GRUPPO CONSILIARE FRATELLI D'ITALIA RELATIVA A PROGETTAZIONE INTERDIZIONE ACCESSO CAMPATE VIADOTTO KENNEDY. L'anno (2026), il mese di Aprile, il giorno trenta, si è adunato il Consiglio Comunale, in seduta pubblica di prima convocazione, previo avviso scritto notificato in tempo utile ai consiglieri. Presiede il cons. Filippo Rossini - Presidente del Consiglio Comunale. Assiste il Segretario Generale Marco Mordenti. Risultano presenti i Consiglieri: LATTUCA ENZO, MONTI FEDERICA, P BERTI PIERO, P, PARISE DENIS A BIGUZZI FRANCESCO P, PELLEGRINI NICHOLAS A BONDANINI LARA P, PEZZI FABIO P CASALI MARCO P, PIRACCINI IVAN A CASTAGNOLI ENRICO P, ROSSI FRANCESCO P CENSI DAMIANO A CEREDI GIANNI P, SIROTTI GAUDENZI ENRICO A DE LUCA MARCO ROCCO P, STRINATI ARMANDO P FANTINI MARCO P, TOMBETTI FRANCESCA P GIANGRANDI MARCO A, VALLETTA VITTORIO A;DeliberaConsiglio
0056;atto_56.pdf;0;Processo verbale delle deliberazioni del Consiglio Comunale Seduta del 21/05/2026 – delibera n. 31 OGGETTO: AGGIORNAMENTO AL DOCUMENTO UNICO DI PROGRAMMAZIONE (DUP) 2026-2029 L'anno (2026), il mese di Maggio, il giorno ventuno, si è adunato il Consiglio Comunale, in seduta pubblica di prima convocazione, previo avviso scritto notificato in tempo utile ai consiglieri. Presiede il cons. Filippo Rossini - Presidente del Consiglio Comunale. Assiste il Segretario Generale Marco Mordenti. Risultano presenti i Consiglieri: LATTUCA ENZO, MONTI FEDERICA, P BERTI PIERO, P PARISE DENIS P BIGUZZI FRANCESCO P PELLEGRINI NICHOLAS P BONDANINI LARA P PEZZI FABIO P CASALI MARCO P PIRACCINI IVAN P CASTAGNOLI ENRICO A ROSSI FRANCESCO P CENSI DAMIANO P ROSSINI FILIPPO P CEREDI GIANNI A SIROTTI GAUDENZI ENRICO P DE LUCA MARCO ROCCO P STRINATI ARMANDO A FANTINI MARCO P TOMBETTI FRANCESCA P GIANGRANDI MARCO A VALLETTA VITTORIO P GIORGINI KATUSCIA P VERGAGLIA ANDREA P;DeliberaConsiglio
0057;atto_57.pdf;0;Processo verbale delle deliberazioni del Consiglio Comunale Seduta del 21/05/2026 – delibera n. 33 OGGETTO: ATR SRL CONS: ASSEMBLEA PER IL RECESSO CONSENSUALE DEI SOCI MINORI L'anno (2026), il mese di Maggio, il giorno ventuno, si è adunato il Consiglio Comunale, in seduta pubblica di prima convocazione, previo avviso scritto notificato in tempo utile ai consiglieri. Presiede il cons. Filippo Rossini - Presidente del Consiglio Comunale. Assiste il Segretario Generale Marco Mordenti. Risultano presenti i Consiglieri: LATTUCA ENZO MONTI FEDERICA BERTI PIERO PARISE DENIS BIGUZZI FRANCESCO PELLIGRINI NICHOLAS BONDANINI LARA PEZZI FABIO CASALI MARCO PIRACCINI IVAN CASTAGNOLI ENRICO ROSSI FRANCESCO CENSI DAMIANO ROSSINI FILIPPO CEREDI GIANNI SIROTTI GAUDENZI ENRICO DE LUCA MARCO ROCCO FANTINI MARCO TOMBETTI FRANCESCA GIANGRANDI MARCO VALLETTA VITTORIO GIORGINI KATUSCIA VERGAGLIA ANDREA;DeliberaConsiglio
0058;atto_58.pdf;0;Processo verbale delle deliberazioni del Consiglio Comunale Seduta del 21/05/2026 – delibera n. 34 OGGETTO: MOZIONE DEI GRUPPI CONSILIARI FONDAMENTA-ALLEANZA VERDI E SINISTRA E PARTITO DEMOCRATICO PER LA PROMOZIONE DELLA GIUSTIZIA SOCIALE, DELL’EQUITÀ NELL’ACCESSO AI PRODOTTI IGIENICI E L’ATTIVAZIONE DI UN SISTEMA COMUNALE INTEGRATO “TAMPON BOX CESENA”. L'anno (2026), il mese di Maggio, il giorno ventuno, si è adunato il Consiglio Comunale, in seduta pubblica di prima convocazione, previo avviso scritto notificato in tempo utile ai consiglieri. Presiede il cons. Filippo Rossi - Presidente del Consiglio Comunale Assiste il Segretario Generale Marco Mordenti Risultano presenti i Consiglieri: LATTUCA ENZO MONTI FEDERICA BERTI PIERO PARISE DENIS BIGUZZI FRANCESCO PELLIGRINI NICHOLAS BONDANINI LARA PEZZI FABIO CASALI MARCO PIRACCINI IVAN CASTAGNOLI ENRICO ROSSI FRANCESCO CENSI DAMIANO ROSSI FILIPPO;DeliberaConsiglio
0059;atto_59.pdf;1;"COMUNEDI VOLLA Protocollo N.0039483 De! ENTRATA COMUNEDIVOLLA Giuliano di Costanz0 CittaMetropolitanadiNapoli Via AldoMoro,1 DECRETODELSINDACO n.36 del30/12/2025 PERSONALE"". ILSINDACO Premesso che: con Deliberazione di Giunta Comunale n.9 del 25/01/2019, come modificata successivamente, si sono potenziati i poteri della Giunta, n.1 del 9/1/2025, e si è proceduto alla rideterminazione della struttura organizzativa dell'Ente; con Verbali di Deliberazione del Commissario Straordinario con i poteri della Giunta n.20 del 30/04/2025 è stata approvata una modifica della struttura organizzativa di questo Ente che prevede i seguenti settori: 1 SETTORE: AFFARI GENERALI, DEMOGRAFICI, ELETTORALE. 2 SETTORE: POLITICHE SOCIALI, SCOLASTICO, CULTURA, SPORT E TEMPO LIBERO - AREE ATTREZZATE. 3° SETTORE: ECONOMICO-FINANZIARIO, PERSONALE. 4° SETTORE: URBANISTICA 5° SETTORE: LAVORI PUBBLICI 6° SETTORE: POLIZIALE LOCALE 7° SETTORE: CONTENZIOSO. Visto il CCNL";Decreto
